corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,nfhm.0,susanne,44,
qd,nfhm.0,grundwächter,23,
qd,nfhm.0,gustchen,10,
qd,nfhm.0,bärbel,16,
qd,nfhm.0,erster_bandlkramer,13,
qd,nfhm.0,die_hausiererin,15,
qd,nfhm.0,seib,21,
qd,nfhm.0,tobischka,9,
qd,nfhm.0,malchen,38,
qd,nfhm.0,lange,34,
qd,nfhm.0,johann,7,
qd,nfhm.0,therese,42,
qd,nfhm.0,wildgans,2,
qd,nfhm.0,chor,0,
qd,nfhm.0,herfort,35,
qd,nfhm.0,die_männer,48,
qd,nfhm.0,christoph,43,
qd,nfhm.0,philipp,29,
qd,nfhm.0,stern,25,
qd,nfhm.0,simon,20,
qd,nfhm.0,richter,31,
qd,nfhm.0,storch,3,
qd,nfhm.0,adam,19,
qd,nfhm.0,kalb,30,
qd,nfhm.0,lisette,4,
qd,nfhm.0,zweiter_bandlkramer,14,
qd,nfhm.0,korporal,46,
qd,nfhm.0,hans,26,
qd,nfhm.0,robert,40,
qd,nfhm.0,altberg,1,
qd,nfhm.0,bernhard,39,
qd,nfhm.0,geschworner,32,
qd,nfhm.0,mehlthau,11,
qd,nfhm.0,sabine,41,
qd,nfhm.0,marthe,5,
qd,nfhm.0,nettchen,8,
qd,nfhm.0,die_geschwornen,33,
qd,nfhm.0,harmonikus,37,
qd,nfhm.0,die_weiber,47,
qd,nfhm.0,bub,24,
qd,nfhm.0,hänsle,17,
qd,nfhm.0,schwarz,6,
qd,nfhm.0,jeanette,36,
qd,nfhm.0,hausknecht,22,
qd,nfhm.0,turbarius,27,
qd,nfhm.0,sperling,12,
qd,nfhm.0,jockerle,18,
qd,nfhm.0,mathias,45,
qd,nfhm.0,gretchen,28,
