corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,st5r.0,181,25878,0,195,9915,0
qd,st5r.0,181,25878,0,9929,12856,0
qd,st5r.0,181,25878,0,12870,17168,0
qd,st5r.0,181,25878,0,17181,20938,0
qd,st5r.0,181,25878,0,20951,22582,0
qd,st5r.0,181,25878,0,22596,23111,0
qd,st5r.0,181,25878,0,23124,25544,0
qd,st5r.0,181,25878,0,25557,25878,0
qd,st5r.0,25891,52823,0,25905,27268,0
qd,st5r.0,25891,52823,0,27282,28589,0
qd,st5r.0,25891,52823,0,28602,30610,0
qd,st5r.0,25891,52823,0,30623,32151,0
qd,st5r.0,25891,52823,0,32165,35468,0
qd,st5r.0,25891,52823,0,35481,35767,0
qd,st5r.0,25891,52823,0,35780,43992,0
qd,st5r.0,25891,52823,0,44006,45981,0
qd,st5r.0,25891,52823,0,45994,46554,0
qd,st5r.0,25891,52823,0,46567,47121,0
qd,st5r.0,25891,52823,0,47134,48492,0
qd,st5r.0,25891,52823,0,48506,50709,0
qd,st5r.0,25891,52823,0,50722,51445,0
qd,st5r.0,25891,52823,0,51458,52110,0
qd,st5r.0,25891,52823,0,52123,52823,0
qd,st5r.0,52838,78067,0,52852,59458,0
qd,st5r.0,52838,78067,0,59472,62263,0
qd,st5r.0,52838,78067,0,62276,67862,0
qd,st5r.0,52838,78067,0,67875,69763,0
qd,st5r.0,52838,78067,0,69776,71873,0
qd,st5r.0,52838,78067,0,71886,74827,0
qd,st5r.0,52838,78067,0,74840,78067,0
