corpus,drama,figure_surface,figure_id,Gender,Age
qd,npm2.0,KATTWALD,kattwalds_stimme,,
qd,npm2.0,ANFÜHRER,anführer,,
qd,npm2.0,EDRITA,edrita,,
qd,npm2.0,KNECHT KATTWALDS,erster_knecht,,
qd,npm2.0,GREGOR,gregor,,
qd,npm2.0,KNECHT,knecht,,
qd,npm2.0,ZWEITER KRIEGER,zweiter_krieger,,
qd,npm2.0,SCHAFFER,schaffer,,
qd,npm2.0,GALOMIR,galomir,,
qd,npm2.0,EIN KRIEGER,ein_krieger,,
qd,npm2.0,PILGER,pilger,,
qd,npm2.0,HAUSVERWALTER,hausverwalter,,
qd,npm2.0,ATALUS,ataeus,,
qd,npm2.0,ZWEITER KNECHT,zweiter_knecht,,
qd,npm2.0,FÄHRMANN,fährmann,,
qd,npm2.0,KATTWALDS SCHAFFER,kattwalds_schaffer,,
qd,npm2.0,LEON,leon,,
