corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qx5q.0,einige,24,
qd,qx5q.0,agathe,14,
qd,qx5q.0,chor,11,
qd,qx5q.0,chor_der_hofleute,23,
qd,qx5q.0,eremit,25,
qd,qx5q.0,die_jäger,12,
qd,qx5q.0,max,1,
qd,qx5q.0,das_echo,17,
qd,qx5q.0,kaspar,6,
qd,qx5q.0,erster_jäger,18,
qd,qx5q.0,zweiter_jäger,19,
qd,qx5q.0,mädchen,4,
qd,qx5q.0,ännchen,13,
qd,qx5q.0,das_volk,0,
qd,qx5q.0,eine_brautjungfer,21,
qd,qx5q.0,samiel,16,
qd,qx5q.0,die_männer,10,
qd,qx5q.0,die_weiber,9,
qd,qx5q.0,kuno,5,
qd,qx5q.0,chor_der_landleute,2,
qd,qx5q.0,dritter_jäger,20,
qd,qx5q.0,andere_jäger,8,
qd,qx5q.0,einige_jäger,7,
qd,qx5q.0,ottokar,22,
qd,qx5q.0,kilian,3,
qd,qx5q.0,stimmen_unsichtbarer_geister,15,
