corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,swzc.0,erstes_mädchen,2,
qd,swzc.0,zenturjo,10,
qd,swzc.0,bewafneter,28,
qd,swzc.0,die_truppen,29,
qd,swzc.0,erster_bote,23,
qd,swzc.0,alle_mädchen,6,
qd,swzc.0,doryphoros,39,
qd,swzc.0,drittes_mädchen,5,
qd,swzc.0,einer_vom_dritten_transport,21,
qd,swzc.0,erste_christjana,17,
qd,swzc.0,phaon,50,
qd,swzc.0,montanus,7,
qd,swzc.0,flavus,35,
qd,swzc.0,sporus,49,
qd,swzc.0,burrus,12,
qd,swzc.0,erster_christjanus,14,
qd,swzc.0,andere_mädchen,4,
qd,swzc.0,zweites_mädchen,3,
qd,swzc.0,akte,9,
qd,swzc.0,erster_jude,45,
qd,swzc.0,terpnus,8,
qd,swzc.0,epaphroditus,30,
qd,swzc.0,zweiter_christjanus,26,
qd,swzc.0,stimme,36,
qd,swzc.0,augustjani,40,
qd,swzc.0,kurio,27,
qd,swzc.0,lukanus,1,
qd,swzc.0,zweiter_bote,24,
qd,swzc.0,kosroës,32,
qd,swzc.0,zweite_christjana,16,
qd,swzc.0,dritter_leichenträger,20,
qd,swzc.0,zweiter_jude,46,
qd,swzc.0,zweiter_römer,42,
qd,swzc.0,erster_mann,44,
qd,swzc.0,nymphidius,31,
qd,swzc.0,tigellinus,13,
qd,swzc.0,seneka,11,
qd,swzc.0,zweiter_leichenträger,19,
qd,swzc.0,späher,48,
qd,swzc.0,euelpius,25,
qd,swzc.0,dritter_römer,43,
qd,swzc.0,ein_mädchen,22,
qd,swzc.0,charmis,38,
qd,swzc.0,soldat,37,
qd,swzc.0,hasta,47,
qd,swzc.0,nero,0,
qd,swzc.0,erster_leichenträger,15,
qd,swzc.0,erster_begleiter,33,
qd,swzc.0,zweiter_begleiter,34,
qd,swzc.0,dritte_christjana,18,
qd,swzc.0,prätor,51,
qd,swzc.0,erster_römer,41,
