corpus,drama,figure_surface,figure_id,Gender,Age
qd,x4vx.0,MUTTER,mutter,,
qd,x4vx.0,SOLDATEN,soldaten,,
qd,x4vx.0,DAS VOLK,das_volk,,
qd,x4vx.0,GOFFIER,goffier,,
qd,x4vx.0,WALTER,walter,,
qd,x4vx.0,BAPTIST,baptist,,
qd,x4vx.0,JUDITH,judith,,
qd,x4vx.0,SOUDRY,soudry,,
qd,x4vx.0,OPKU,opku,,
qd,x4vx.0,SOLDAT,soldat,,
qd,x4vx.0,MARIE,marie,,
qd,x4vx.0,KLARA,klara,,
qd,x4vx.0,JULIA,julia,,
qd,x4vx.0,DIAKUE,diakue,,
qd,x4vx.0,DIE OFFIZIERE VON SEINEM GEFOLG,die_offiziere_von_seinem_gefolg,,
qd,x4vx.0,DESSALINES,dessalines,,
qd,x4vx.0,ANNA,anna,,
qd,x4vx.0,OFFIZIER,offizier,,
qd,x4vx.0,OFFIZIERE,einige_offiziere,,
qd,x4vx.0,PFLANZER,pflanzer,,
qd,x4vx.0,HORTENSIA,hortensia,,
qd,x4vx.0,MÄDCHEN,mädchen,,
