corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,vn2f.0,dritter_bürger_2,23,
qd,vn2f.0,erster_patrizier_1,43,
qd,vn2f.0,erster_senator_9,61,
qd,vn2f.0,bote_1,2,
qd,vn2f.0,krieger_pl,37,
qd,vn2f.0,dritter_senator,66,
qd,vn2f.0,dritter_soldat,70,
qd,vn2f.0,der_kleine_marcius,40,
qd,vn2f.0,bürger_pl,11,
qd,vn2f.0,erster_ratsdiener,46,
qd,vn2f.0,zweiter_patrizier,45,
qd,vn2f.0,erster_senator_2,54,
qd,vn2f.0,erster_senator_8,60,
qd,vn2f.0,zweiter_soldat,69,
qd,vn2f.0,erster_bürger_4,15,
qd,vn2f.0,anführer,0,
qd,vn2f.0,zweiter_bürger_3,20,
qd,vn2f.0,bote_7,8,
qd,vn2f.0,fünfter_bürger_1,27,
qd,vn2f.0,erster_verschworner,73,
qd,vn2f.0,dritter_diener,34,
qd,vn2f.0,erster_senator_6,58,
qd,vn2f.0,erster_bürger_1,12,
qd,vn2f.0,erster_diener,32,
qd,vn2f.0,ädil_2,82,
qd,vn2f.0,dritter_verschworner,75,
qd,vn2f.0,bote_4,5,
qd,vn2f.0,erster_bürger_5,16,
qd,vn2f.0,menenius,41,
qd,vn2f.0,erster_krieger,38,
qd,vn2f.0,erster_bürger_2,13,
qd,vn2f.0,erster_senator_5,57,
qd,vn2f.0,erste_wache,79,
qd,vn2f.0,virgilia,76,
qd,vn2f.0,valeria,72,
qd,vn2f.0,brutus,9,
qd,vn2f.0,römer,48,
qd,vn2f.0,bote_2,3,
qd,vn2f.0,volsker,77,
qd,vn2f.0,dritter_bürger_4,25,
qd,vn2f.0,erster_bürger_6,17,
qd,vn2f.0,sechster_bürger_1,28,
qd,vn2f.0,erster_senator_4,56,
qd,vn2f.0,zweiter_verschworner,74,
qd,vn2f.0,zweiter_römer,50,
qd,vn2f.0,zweiter_senator_3,64,
qd,vn2f.0,erster_patrizier_2,44,
qd,vn2f.0,zweiter_senator_4,65,
qd,vn2f.0,dritter_römer,51,
qd,vn2f.0,aufidius,1,
qd,vn2f.0,titus,71,
qd,vn2f.0,dritter_bürger_3,24,
qd,vn2f.0,erster_soldat,68,
qd,vn2f.0,erster_bürger_3,14,
qd,vn2f.0,senatoren_pl,52,
qd,vn2f.0,erster_senator_1,53,
qd,vn2f.0,zweiter_senator_1,62,
qd,vn2f.0,ädil_1,81,
qd,vn2f.0,hauptmann,35,
qd,vn2f.0,marcius,39,
qd,vn2f.0,zweiter_diener,33,
qd,vn2f.0,bote_3,4,
qd,vn2f.0,bote_5,6,
qd,vn2f.0,zweiter_bürger_2,19,
qd,vn2f.0,zweiter_bürger_1,18,
qd,vn2f.0,ädilen_pl,83,
qd,vn2f.0,erster_römer,49,
qd,vn2f.0,sicinius,67,
qd,vn2f.0,zweite_wache,80,
qd,vn2f.0,dritter_bürger_1,22,
qd,vn2f.0,zweiter_senator_2,63,
qd,vn2f.0,bürger,10,
qd,vn2f.0,cominius,29,
qd,vn2f.0,vierter_bürger_1,26,
qd,vn2f.0,zweiter_bürger_4,21,
qd,vn2f.0,dienerin,31,
qd,vn2f.0,coriolanus,30,
qd,vn2f.0,patrizier_pl,42,
qd,vn2f.0,bote_6,7,
qd,vn2f.0,zweiter_ratsdiener,47,
qd,vn2f.0,volumnia,78,
qd,vn2f.0,erster_senator_3,55,
qd,vn2f.0,herold,36,
qd,vn2f.0,erster_senator_7,59,
