corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,pgpm.0,534,52161,0,548,7827,0
qd,pgpm.0,534,52161,0,7841,10569,0
qd,pgpm.0,534,52161,0,10582,12352,0
qd,pgpm.0,534,52161,0,12366,18082,0
qd,pgpm.0,534,52161,0,18095,23963,0
qd,pgpm.0,534,52161,0,23976,25696,0
qd,pgpm.0,534,52161,0,25710,27887,0
qd,pgpm.0,534,52161,0,27900,29643,0
qd,pgpm.0,534,52161,0,29656,32432,0
qd,pgpm.0,534,52161,0,32445,37804,0
qd,pgpm.0,534,52161,0,37817,43869,0
qd,pgpm.0,534,52161,0,43882,52161,0
qd,pgpm.0,52176,103703,0,52190,55247,0
qd,pgpm.0,52176,103703,0,55260,56864,0
qd,pgpm.0,52176,103703,0,56878,71122,0
qd,pgpm.0,52176,103703,0,71136,73092,0
qd,pgpm.0,52176,103703,0,73105,81350,0
qd,pgpm.0,52176,103703,0,81363,83130,0
qd,pgpm.0,52176,103703,0,83144,84228,0
qd,pgpm.0,52176,103703,0,84241,88236,0
qd,pgpm.0,52176,103703,0,88249,90199,0
qd,pgpm.0,52176,103703,0,90212,92236,0
qd,pgpm.0,52176,103703,0,92249,93649,0
qd,pgpm.0,52176,103703,0,93662,94123,0
qd,pgpm.0,52176,103703,0,94136,94937,0
qd,pgpm.0,52176,103703,0,94950,97332,0
qd,pgpm.0,52176,103703,0,97346,97687,0
qd,pgpm.0,52176,103703,0,97698,98660,0
qd,pgpm.0,52176,103703,0,98674,103703,0
qd,pgpm.0,103718,143114,0,103732,112697,0
qd,pgpm.0,103718,143114,0,112708,115011,0
qd,pgpm.0,103718,143114,0,115025,116844,0
qd,pgpm.0,103718,143114,0,116858,123616,0
qd,pgpm.0,103718,143114,0,123630,124249,0
qd,pgpm.0,103718,143114,0,124263,130942,0
qd,pgpm.0,103718,143114,0,130955,131877,0
qd,pgpm.0,103718,143114,0,131890,132373,0
qd,pgpm.0,103718,143114,0,132386,133674,0
qd,pgpm.0,103718,143114,0,133688,134324,0
qd,pgpm.0,103718,143114,0,134335,143114,0
