corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,r1hd.0,valerius,35,
qd,r1hd.0,das_andre_chor_der_jungfrauen,38,
qd,r1hd.0,hermann,30,
qd,r1hd.0,horst,0,
qd,r1hd.0,der_marse,42,
qd,r1hd.0,siegmund,20,
qd,r1hd.0,ein_andrer_opferknabe,22,
qd,r1hd.0,flavius,28,
qd,r1hd.0,bercennis,43,
qd,r1hd.0,siegmar,1,
qd,r1hd.0,die_barden,15,
qd,r1hd.0,ein_andrer,32,
qd,r1hd.0,der_aeltste,14,
qd,r1hd.0,thusnelda,19,
qd,r1hd.0,der_hauptmann,12,
qd,r1hd.0,kedmon,18,
qd,r1hd.0,eine_andre,40,
qd,r1hd.0,der_cherusker,33,
qd,r1hd.0,eine_entfernte_stimme,2,
qd,r1hd.0,zwei_stimmen,41,
qd,r1hd.0,werdomar,7,
qd,r1hd.0,der_zweite_druide,25,
qd,r1hd.0,ein_opferknabe,21,
qd,r1hd.0,ein_druide,5,
qd,r1hd.0,ein_barde,6,
qd,r1hd.0,segest,17,
qd,r1hd.0,brenno,4,
qd,r1hd.0,ein_andrer_hauptmann,29,
qd,r1hd.0,der_gefangne,27,
qd,r1hd.0,ein_chor_jungfrauen,37,
qd,r1hd.0,zwei_andre,13,
qd,r1hd.0,der_druide,23,
qd,r1hd.0,viertes_chor,11,
qd,r1hd.0,ein_kriegsgefährte,31,
qd,r1hd.0,licinius,36,
qd,r1hd.0,einige_druiden,24,
qd,r1hd.0,drittes_chor,10,
qd,r1hd.0,eine_der_jungfrauen,39,
qd,r1hd.0,ein_anderer_barde,16,
qd,r1hd.0,ein_chor,8,
qd,r1hd.0,sein_führer,26,
qd,r1hd.0,zwei_barden,3,
qd,r1hd.0,der_bructerer,34,
qd,r1hd.0,zweites_chor,9,
