corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,twnw.0,zweyter_priester,16,
qd,twnw.0,erster_knabe,22,
qd,twnw.0,mohr,26,
qd,twnw.0,erste_dame,1,
qd,twnw.0,zweyte_dame,2,
qd,twnw.0,dritte_dame,3,
qd,twnw.0,zwey_geharnischte,25,
qd,twnw.0,stimme,11,
qd,twnw.0,dritter_knabe,24,
qd,twnw.0,erster_priester,15,
qd,twnw.0,papageno,4,
qd,twnw.0,sarastro,14,
qd,twnw.0,einige_stimmen,13,
qd,twnw.0,erster_sclav,7,
qd,twnw.0,pamina,10,
qd,twnw.0,monostatos,9,
qd,twnw.0,sprecher,18,
qd,twnw.0,zweyter_knabe,23,
qd,twnw.0,dritter_priester,17,
qd,twnw.0,zweyter_sclav,8,
qd,twnw.0,priester,12,
qd,twnw.0,tamino,0,
qd,twnw.0,weib,19,
qd,twnw.0,dritter_sclav,6,
qd,twnw.0,eine_stimme,21,
qd,twnw.0,chor,20,
qd,twnw.0,königinn,5,
qd,twnw.0,chor_von_priestern,27,
