corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,x90s.0,dienstmädchen,7,
qd,x90s.0,chorus_puerorum,13,
qd,x90s.0,professor_remigius_wohlgemut,0,
qd,x90s.0,pater_confessor,14,
qd,x90s.0,voces_apokalypticae_de_coelis_cantantes,17,
qd,x90s.0,babúsch,5,
qd,x90s.0,magentrost,10,
qd,x90s.0,chorus_adolescentium,15,
qd,x90s.0,mutter,3,
qd,x90s.0,hubert,1,
qd,x90s.0,pogatschnigg,8,
qd,x90s.0,rabanser_choragetes,12,
qd,x90s.0,rabanser,4,
qd,x90s.0,vox_patris_e_tenebris_infimis,16,
qd,x90s.0,stimme_von_draussen,11,
qd,x90s.0,rosl,2,
qd,x90s.0,doktor_fallmer,6,
qd,x90s.0,taube,9,
