corpus,drama,figure_surface,figure_id,Gender,Age
qd,vmwh.0,VIOLA,viola,,
qd,vmwh.0,JUNKER TOBIAS,junker_tobias,,
qd,vmwh.0,PRIESTER,priester,,
qd,vmwh.0,ERSTER GERICHTSDIENER 2,erster_gerichtsdiener_2,,
qd,vmwh.0,ZWEITER GERICHTSDIENER,zweiter_gerichtsdiener,,
qd,vmwh.0,NARR,narr,,
qd,vmwh.0,SCHIFFSHAUPTMANN,schiffshauptmann,,
qd,vmwh.0,VALENTIN,valentin,,
qd,vmwh.0,FABIO,fabio,,
qd,vmwh.0,ANTONIO,antonio,,
qd,vmwh.0,JUNKER CHRISTOPH,junker_christoph,,
qd,vmwh.0,BEDIENTER,bedienter,,
qd,vmwh.0,ERSTER GERICHTSDIENER 1,erster_gerichtsdiener_1,,
qd,vmwh.0,SEBASTIAN,sebastian,,
qd,vmwh.0,OLIVIA,olivia,,
qd,vmwh.0,MARIA,maria,,
qd,vmwh.0,HERZOG,herzog,,
qd,vmwh.0,CURIO,curio,,
qd,vmwh.0,MALVOLIO,malvolio,,
