corpus,drama,figure_surface,figure_id,Gender,Age
qd,trwt.0,KLETTINA,klettina,,
qd,trwt.0,DER MÜLLER,der_müller,,
qd,trwt.0,SCHABHOLZ,schabholz,,
qd,trwt.0,DER ERSTE,der_erste,,
qd,trwt.0,DRITTE DAME,dritte_dame,,
qd,trwt.0,DER ZWEITE,der_zweite,,
qd,trwt.0,DER DRITTE,der_dritte,,
qd,trwt.0,ERSTE DAME,erste_dame,,
qd,trwt.0,IRMA,irma,,
qd,trwt.0,RHAMPHASTUS,rhamphastus,,
qd,trwt.0,FÜHRIANA,führiana,,
qd,trwt.0,VENTRICULUS,ventriculus,,
qd,trwt.0,DER LEBENSTRIEB,der_lebenstrieb,,
qd,trwt.0,SCHALK,schalk,,
qd,trwt.0,RONOBER,ronober,,
qd,trwt.0,INNOCENTIA,innocentia,,
qd,trwt.0,SUFFIMENTUM,suffimentum,,
qd,trwt.0,DRITTER OFFIZIER,dritter_offizier,,
qd,trwt.0,DIE UNABÄNDERLICHKEIT,die_unabänderlichkeit,,
qd,trwt.0,ASAFÖTIDA,asafötida,,
qd,trwt.0,LEPIDANTHOS,lepidanthos,,
qd,trwt.0,ZWEITE DAME,zweite_dame,,
qd,trwt.0,MUSARION,musarion,,
qd,trwt.0,SATTILKA,sattilka,,
qd,trwt.0,MAGRONA,magrona,,
qd,trwt.0,WAISENKINDER,waisenkinder,,
qd,trwt.0,MELANCHOLIA,melancholia,,
qd,trwt.0,FUCHS,fuchs,,
qd,trwt.0,DICHTER,dichter,,
qd,trwt.0,ERSTER OFFIZIER,erster_offizier,,
qd,trwt.0,ZWEITER OFFIZIER,zweiter_offizier,,
qd,trwt.0,SCHAUSPIELER,schauspieler,,
qd,trwt.0,HERTHA,hertha,,
qd,trwt.0,DIE MAURERGESELLEN,die_maurergesellen,,
qd,trwt.0,FAUSTINE,faustine,,
qd,trwt.0,BOMBAX,bombax,,
qd,trwt.0,ELEKTRA,elektra,,
qd,trwt.0,DIREKTOR,direktor,,
qd,trwt.0,PRAKTINSKI,praktinski,,
