corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,vn3t.0,narr,27,
qd,vn3t.0,erster_edelmann_3,11,
qd,vn3t.0,diener,2,
qd,vn3t.0,edelmann_3,6,
qd,vn3t.0,erster_edelmann_2,9,
qd,vn3t.0,zweiter_edelmann_3,12,
qd,vn3t.0,zweiter_lord,25,
qd,vn3t.0,bertram,0,
qd,vn3t.0,erster_edelmann_4,13,
qd,vn3t.0,mariana,26,
qd,vn3t.0,erster_lord,24,
qd,vn3t.0,diana,1,
qd,vn3t.0,edelmann_2,5,
qd,vn3t.0,erster_edelmann_1,7,
qd,vn3t.0,haushofmeister,18,
qd,vn3t.0,hofherren,21,
qd,vn3t.0,vierter_edelmann,16,
qd,vn3t.0,dolmetscher,3,
qd,vn3t.0,soldaten,31,
qd,vn3t.0,herzog,20,
qd,vn3t.0,lafeu,23,
qd,vn3t.0,page,28,
qd,vn3t.0,witwe,32,
qd,vn3t.0,gräfin,17,
qd,vn3t.0,helena,19,
qd,vn3t.0,zweiter_edelmann_4,14,
qd,vn3t.0,zweiter_edelmann_1,8,
qd,vn3t.0,zweiter_edelmann_2,10,
qd,vn3t.0,dritter_edelmann,15,
qd,vn3t.0,könig,22,
qd,vn3t.0,edelmann_1,4,
qd,vn3t.0,parolles,29,
qd,vn3t.0,soldat_2,30,
