corpus,drama,figure_surface,figure_id,Gender,Age
qd,vnfd.0,YORK,york,,
qd,vnfd.0,OXFORD,oxford,,
qd,vnfd.0,GEISTER DER BEIDEN JUNGEN PRINZEN,geister_prinzen,,
qd,vnfd.0,BOTE 2,bote_2,,
qd,vnfd.0,STANLEY,stanley,,
qd,vnfd.0,GEIST DES BUCKINGHAM,geist_buckingham,,
qd,vnfd.0,BLUNT,blunt,,
qd,vnfd.0,HERZOGIN,herzogin,,
qd,vnfd.0,ERSTER EDELMANN,erster_edelmann,,
qd,vnfd.0,EDELKNABE,edelknabe,,
qd,vnfd.0,ZWEITER EDELMANN,zweiter_edelmann,,
qd,vnfd.0,ELISABETH,elisabeth,,
qd,vnfd.0,GLOSTER,richard,,
qd,vnfd.0,KANZELLIST,kanzellist,,
qd,vnfd.0,PRIESTER,priester,,
qd,vnfd.0,BRAKENBURY,brakenbury,,
qd,vnfd.0,BOTE 1,bote_1,,
qd,vnfd.0,ZWEITER BÜRGER,zweiter_bürger,,
qd,vnfd.0,MAYOR,mayor,,
qd,vnfd.0,DRITTER BOTE,dritter_bote,,
qd,vnfd.0,HASTINGS,hastings,,
qd,vnfd.0,ERSTER BÜRGER,erster_bürger,,
qd,vnfd.0,PRINZ,prinz,,
qd,vnfd.0,TYRREL,tyrrel,,
qd,vnfd.0,BUCKINGHAM,buckingham,,
qd,vnfd.0,VAUGHAN,vaughan,,
qd,vnfd.0,CLARENCE,clarence,,
qd,vnfd.0,MARGARETA,margareta,,
qd,vnfd.0,ERZBISCHOF,erzbischof,,
qd,vnfd.0,LORDS,lords,,
qd,vnfd.0,EDUARD,eduard,,
qd,vnfd.0,GREY,grey,,
qd,vnfd.0,HEROLDSDIENER,heroldsdiener,,
qd,vnfd.0,GEIST DES KÖNIG HEINRICH VI.,geist_könig_heinrich,,
qd,vnfd.0,VIERTER BOTE,vierter_bote,,
qd,vnfd.0,ERSTER MÖRDER,erster_mörder,,
qd,vnfd.0,BOTE 4,bote_4,,
qd,vnfd.0,DORSET,dorset,,
qd,vnfd.0,CATESBY,catesby,,
qd,vnfd.0,URSWICK,urswick,,
qd,vnfd.0,GEIST DES VAUGHAN,geist_vaughan,,
qd,vnfd.0,RIVERS,rivers,,
qd,vnfd.0,RICHMOND,richmond,,
qd,vnfd.0,ELY,ely,,
qd,vnfd.0,SURREY,surrey,,
qd,vnfd.0,BÜRGER,bürger_pl,,
qd,vnfd.0,GEIST DES GREY,geist_grey,,
qd,vnfd.0,NORFOLK,norfolk,,
qd,vnfd.0,DRITTER BÜRGER,dritter_bürger,,
qd,vnfd.0,GEIST DES PRINZEN EDUARD (SOHN HEINRICH VI.),geist_prinz_eduard,,
qd,vnfd.0,KARDINAL,kardinal,,
qd,vnfd.0,GEIST DES CLARENCE,geist_clarence,,
qd,vnfd.0,SOHN,sohn,,
qd,vnfd.0,GEIST DES RIVERS,geist_rivers,,
qd,vnfd.0,HERBERT,herbert,,
qd,vnfd.0,RATCLIFF,ratcliff,,
qd,vnfd.0,TOCHTER,tochter,,
qd,vnfd.0,ZWEITER BOTE,zweiter_bote,,
qd,vnfd.0,ANNA,anna,,
qd,vnfd.0,SHERIFF,sheriff,,
qd,vnfd.0,ZWEITER MÖRDER,zweiter_mörder,,
qd,vnfd.0,GEIST DER ANNA,geist_anna,,
qd,vnfd.0,BOTE 3,bote_3,,
qd,vnfd.0,LOVEL,lovel,,
qd,vnfd.0,GEIST DES HASTINGS,geist_hastings,,
