corpus,drama,figure_surface,figure_id,Gender,Age
qd,sjhr.0,TRAMBAHNSCHAFFNERIN,trambahnschaffnerin,,
qd,sjhr.0,KLARA,klara,,
qd,sjhr.0,RUND,rund,,
qd,sjhr.0,FLORA,flora,,
qd,sjhr.0,DIETRICH,dietrich,,
qd,sjhr.0,EIN ARBEITER,ein_arbeiter,,
qd,sjhr.0,FRAU SCHENK,frau_schenk,,
qd,sjhr.0,DR. BOSSENIUS,dr_bossenius,,
qd,sjhr.0,TIEDTKEN,tiedtken,,
qd,sjhr.0,DR. KARFUNKELSTEIN,dr_karfunkelstein,,
qd,sjhr.0,TRAMBAHNFÜHRER,trambahnführer,,
qd,sjhr.0,RUFE,rufe,,
qd,sjhr.0,UNTEROFFIZIER,unteroffizier,,
qd,sjhr.0,DAMEN,damen,,
qd,sjhr.0,FISCHER,fischer,,
qd,sjhr.0,SEEBALD,seebald,,
qd,sjhr.0,WERRA,werra,,
qd,sjhr.0,TESSENDORFF,tessendorff,,
qd,sjhr.0,MARIE,marie,,
qd,sjhr.0,PRÄZOLD,präzold,,
qd,sjhr.0,FRAU LASSMANN,frau_lassmann,,
qd,sjhr.0,LASSMANN,lassmann,,
qd,sjhr.0,STIMMEN,stimmen,,
qd,sjhr.0,KLAGENFURTER,klagenfurter,,
qd,sjhr.0,LECHARJOW,lecharjow,,
qd,sjhr.0,SCHENK,schenk,,
qd,sjhr.0,STRAUSS,strauss,,
qd,sjhr.0,FÄRBER,färber,,
qd,sjhr.0,TROTZ,trotz,,
qd,sjhr.0,SOLDATEN,soldaten,,
qd,sjhr.0,KELLNERIN,kellnerin,,
qd,sjhr.0,ARBEITER,arbeiter,,
qd,sjhr.0,BRAUN,braun,,
qd,sjhr.0,LEUTNANT,leutnant,,
qd,sjhr.0,ROSA,rosa,,
