corpus,drama,figure_surface,figure_id,Gender,Age
qd,nttc.0,SCHWEIZER,schweizer,,
qd,nttc.0,MARGARETE,margarete,,
qd,nttc.0,KNAPPE,knappe,,
qd,nttc.0,ZURUF VON ALLEN SEITEN,zuruf_von_allen_seiten,,
qd,nttc.0,ZAWISCH,zawisch,,
qd,nttc.0,ORTOLF,ortolf,,
qd,nttc.0,KANZLER,der_kanzler,,
qd,nttc.0,MERENBERG,der_alte_merenberg,,
qd,nttc.0,SCHWEIZERSOLDAT,schweizersoldat,,
qd,nttc.0,GEMURMEL,gemurmel,,
qd,nttc.0,OTTOKAR VON HORNEK,hornek,,
qd,nttc.0,ELISABETH,frau_elisabeth,,
qd,nttc.0,BERTHA,bertha,,
qd,nttc.0,DIE IM SAALE,die_im_saale,,
qd,nttc.0,SEYFRIED VON MERENBERG,seyfried_von_merenberg,,
qd,nttc.0,PALTRAM,paltram,,
qd,nttc.0,BENESCH,benesch,,
qd,nttc.0,DIE KÖNIGIN,die_königin,,
qd,nttc.0,BOTE,bote,,
qd,nttc.0,VON AUSSEN,von_aussen,,
qd,nttc.0,KÜSTER,küster,,
qd,nttc.0,MARGARETHE,margarethe,,
qd,nttc.0,EMERBERG,emerberg,,
qd,nttc.0,RUDOLF VON HABSBURG,rudolf_von_habsburg,,
qd,nttc.0,DER ZWEITE DER ABGESANDTEN,der_zweite_der_abgesandten,,
qd,nttc.0,BÜRGER,bürger,,
qd,nttc.0,ZWEITER BÜRGER,zweiter_bürger,,
qd,nttc.0,OTTOKAR,ottokar,,
qd,nttc.0,KUNIGUNDE,kunigunde,,
qd,nttc.0,BURGGRAF,burggraf,,
qd,nttc.0,ES STÜRZT EINER HEREIN,es_stürzt_einer_herein,,
qd,nttc.0,DER WORTFÜHRER,der_wortführer,,
qd,nttc.0,MILOTA,milota,,
qd,nttc.0,EIN DIENER,diener,,
qd,nttc.0,FRÄULEIN,fräulein,,
qd,nttc.0,EIN RITTER,ein_ritter,,
qd,nttc.0,EINE FRAU,eine_frau,,
qd,nttc.0,RUDOLF,rudolf,,
qd,nttc.0,DER ERSTE DER GESANDTSCHAFT,der_erste_der_gesandtschaft,,
qd,nttc.0,FÜLLENSTEIN,füllenstein,,
qd,nttc.0,LICHTENSTEIN,heinrich_von_lichtenstein,,
qd,nttc.0,BÜRGERMEISTER,bürgermeister,,
qd,nttc.0,HAUPTMANN,hauptmann,,
qd,nttc.0,AUSSEN,aussen,,
qd,nttc.0,DIE BÖHMEN,die_böhmen,,
qd,nttc.0,HEROLD,herold,,
qd,nttc.0,ERSTER BÜRGER,erster_bürger,,
qd,nttc.0,FRAU,frau,,
qd,nttc.0,PETTAUER,pettauer,,
qd,nttc.0,KÄRNTNER,wortführer_der_kärntner,,
qd,nttc.0,KNECHT,knecht,,
qd,nttc.0,BELA,bela,,
