corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qd46.0,die_jungfer,0,
qd,qd46.0,theodor,9,
qd,qd46.0,beschliesserin,1,
qd,qd46.0,anna,8,
qd,qd46.0,jaromir,6,
qd,qd46.0,general,5,
qd,qd46.0,gärtner,2,
qd,qd46.0,kutscher,4,
qd,qd46.0,der_kleine_jaromir,7,
qd,qd46.0,baronin,3,
qd,qd46.0,marie,10,
qd,qd46.0,hermine,12,
qd,qd46.0,melanie,11,
