corpus,drama,figure_surface,figure_id,Gender,Age
qd,n2kq.0,BOX,box,,
qd,n2kq.0,GORDON,gordon,,
qd,n2kq.0,BEDIENTER,bedienter,,
qd,n2kq.0,GEORGINE,georgine,,
qd,n2kq.0,KAMMERFRAU,kammerfrau,,
qd,n2kq.0,WALDEMAR,waldemar,,
qd,n2kq.0,HILLER,hiller,,
qd,n2kq.0,HANS,hans,,
qd,n2kq.0,GERTRUD,gertrud,,
qd,n2kq.0,HENRY,henry,,
qd,n2kq.0,GREGOR,gregor,,
qd,n2kq.0,UDASCHKIN,udaschkin,,
qd,n2kq.0,BOSE,bose,,
qd,n2kq.0,RANDOR,randor,,
qd,n2kq.0,BEZIRKSVORSTEHER,bezirksvorsteher,,
qd,n2kq.0,ROSA,rosa,,
qd,n2kq.0,HUGO,hugo,,
qd,n2kq.0,FRAU BOX,frau_box,,
qd,n2kq.0,STIMME DES WÄCHTERS,stimme_des_wächters,,
