corpus,drama,figure_surface,figure_id,Gender,Age
qd,qfxf.0,NANTE,nante,MALE,
qd,qfxf.0,GUSTAV,gustav,MALE,
qd,qfxf.0,DAS KIND,das_kind,MALE,
qd,qfxf.0,BEAMTER,beamter,MALE,
qd,qfxf.0,GESCHREI,geschrei,,
qd,qfxf.0,COMMISSAIR,commissair,MALE,
qd,qfxf.0,PHILIPPINE,philippine,FEMALE,
qd,qfxf.0,DÖRTHE,dörthe,FEMALE,
qd,qfxf.0,GEMEINER,gemeiner,MALE,
qd,qfxf.0,MINE,mine,FEMALE,
qd,qfxf.0,DER SCHLIESSER,der_schliesser,MALE,
qd,qfxf.0,AMÉLIE,amélie,FEMALE,
qd,qfxf.0,RICHARD,richard,MALE,
qd,qfxf.0,LÄMMLEIN,lämmlein,MALE,
qd,qfxf.0,FRANZ,franz,MALE,
qd,qfxf.0,GEFREITER,gefreiter,MALE,
qd,qfxf.0,ALLE,alle,,
qd,qfxf.0,EHRENTHAL,ehrenthal,MALE,
qd,qfxf.0,AUGUST,august,MALE,
