corpus,drama,figure_surface,figure_id,Gender,Age
qd,x8nq.0,HUMFRIED,humfried,,
qd,x8nq.0,ERSTER,erster_diener,,
qd,x8nq.0,BERNHARD,bernhard,,
qd,x8nq.0,DIE FRANKEN,die_franken,,
qd,x8nq.0,ZWEITER,zweiter,,
qd,x8nq.0,HUGO,hugo,,
qd,x8nq.0,WALA,wala,,
qd,x8nq.0,DIE DEUTSCHEN,die_deutschen,,
qd,x8nq.0,TEMIN,temin,,
qd,x8nq.0,HAMATELLIWA,hamatelliwa,,
qd,x8nq.0,EBO,bischof_ebo,,
qd,x8nq.0,ABDALLAH,abdallah,,
qd,x8nq.0,SATILATLAS,satilatlas,,
qd,x8nq.0,KAISER LUDWIG,kaiser_ludwig,,
qd,x8nq.0,RUDTHARDT,rudthardt,,
qd,x8nq.0,JUDITH,judith,,
qd,x8nq.0,CHORKNABEN,chorknaben,,
qd,x8nq.0,KARL,karl,,
qd,x8nq.0,AGOBARD,agobard,,
qd,x8nq.0,FRECHULF,frechulf,,
qd,x8nq.0,DRITTER,dritter,,
qd,x8nq.0,MATFRIED,matfried,,
qd,x8nq.0,ELISACHAR,elisachar,,
qd,x8nq.0,LOTHAR,lothar,,
qd,x8nq.0,OTTGAR,ottgar,,
qd,x8nq.0,LUDWIG DER DEUTSCHE,ludwig,,
