corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,qkp7.0,718,21351,0,732,3468,0
qd,qkp7.0,718,21351,0,3482,7434,0
qd,qkp7.0,718,21351,0,7447,13536,0
qd,qkp7.0,718,21351,0,13549,19856,0
qd,qkp7.0,718,21351,0,19869,21351,0
qd,qkp7.0,21366,48156,0,21380,24130,0
qd,qkp7.0,21366,48156,0,24143,25575,0
qd,qkp7.0,21366,48156,0,25589,26469,0
qd,qkp7.0,21366,48156,0,26482,30818,0
qd,qkp7.0,21366,48156,0,30832,32053,0
qd,qkp7.0,21366,48156,0,32066,40886,0
qd,qkp7.0,21366,48156,0,40899,44892,0
qd,qkp7.0,21366,48156,0,44905,48156,0
qd,qkp7.0,48171,72866,0,48185,52082,0
qd,qkp7.0,48171,72866,0,52095,53015,0
qd,qkp7.0,48171,72866,0,53028,60284,0
qd,qkp7.0,48171,72866,0,60298,68185,0
qd,qkp7.0,48171,72866,0,68199,69224,0
qd,qkp7.0,48171,72866,0,69237,72866,0
qd,qkp7.0,72881,110942,0,72895,74325,0
qd,qkp7.0,72881,110942,0,74338,75842,0
qd,qkp7.0,72881,110942,0,75855,85407,0
qd,qkp7.0,72881,110942,0,85420,98044,0
qd,qkp7.0,72881,110942,0,98057,100523,0
qd,qkp7.0,72881,110942,0,100537,110520,0
qd,qkp7.0,72881,110942,0,110533,110942,0
qd,qkp7.0,110957,132282,0,110971,112535,0
qd,qkp7.0,110957,132282,0,112548,120813,0
qd,qkp7.0,110957,132282,0,120826,124454,0
qd,qkp7.0,110957,132282,0,124468,124869,0
qd,qkp7.0,110957,132282,0,124882,125321,0
qd,qkp7.0,110957,132282,0,125334,130325,0
qd,qkp7.0,110957,132282,0,130338,132282,0
