corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,knb2.0,dritter_portier,12,
qd,knb2.0,sepp,15,
qd,knb2.0,emmy,21,
qd,knb2.0,leopold,1,
qd,knb2.0,loidl,2,
qd,knb2.0,kracher,4,
qd,knb2.0,kapitän,8,
qd,knb2.0,mali,28,
qd,knb2.0,erster_portier,10,
qd,knb2.0,klärchen,33,
qd,knb2.0,zweiter_portier,11,
qd,knb2.0,portier,30,
qd,knb2.0,joseph,34,
qd,knb2.0,rätin_schmidt,23,
qd,knb2.0,dr,20,
qd,knb2.0,eine_dame,13,
qd,knb2.0,siedler,27,
qd,knb2.0,martin,35,
qd,knb2.0,sülzheimer,31,
qd,knb2.0,bauernjunge,16,
qd,knb2.0,hochtourist,19,
qd,knb2.0,reisender,18,
qd,knb2.0,giesecke,24,
qd,knb2.0,ottilie,26,
qd,knb2.0,josepha,5,
qd,knb2.0,hinzelmann,32,
qd,knb2.0,bäuerin,14,
qd,knb2.0,vierter_portier,17,
qd,knb2.0,melanie_schmidt,22,
qd,knb2.0,franz,6,
qd,knb2.0,kathi,29,
qd,knb2.0,resi,0,
qd,knb2.0,piccolo,3,
qd,knb2.0,bootsmann,9,
qd,knb2.0,mirzl,7,
qd,knb2.0,charlotte,25,
