corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,kmdk.0,919,31489,0,933,1595,0
qd,kmdk.0,919,31489,0,1608,9331,0
qd,kmdk.0,919,31489,0,9344,10196,0
qd,kmdk.0,919,31489,0,10211,14636,0
qd,kmdk.0,919,31489,0,14649,21197,0
qd,kmdk.0,919,31489,0,21211,21827,0
qd,kmdk.0,919,31489,0,21840,27461,0
qd,kmdk.0,919,31489,0,27475,31489,0
qd,kmdk.0,31505,50604,0,31519,35399,0
qd,kmdk.0,31505,50604,0,35412,39906,0
qd,kmdk.0,31505,50604,0,39920,41197,0
qd,kmdk.0,31505,50604,0,41211,41845,0
qd,kmdk.0,31505,50604,0,41856,43785,0
qd,kmdk.0,31505,50604,0,43798,46307,0
qd,kmdk.0,31505,50604,0,46321,50604,0
qd,kmdk.0,50620,70579,0,50634,52517,0
qd,kmdk.0,50620,70579,0,52530,53569,0
qd,kmdk.0,50620,70579,0,53582,54877,0
qd,kmdk.0,50620,70579,0,54890,58163,0
qd,kmdk.0,50620,70579,0,58176,60998,0
qd,kmdk.0,50620,70579,0,61011,63064,0
qd,kmdk.0,50620,70579,0,63077,65528,0
qd,kmdk.0,50620,70579,0,65541,70579,0
qd,kmdk.0,70595,108834,0,70609,71511,0
qd,kmdk.0,70595,108834,0,71524,76123,0
qd,kmdk.0,70595,108834,0,76136,78803,0
qd,kmdk.0,70595,108834,0,78816,82517,0
qd,kmdk.0,70595,108834,0,82531,82873,0
qd,kmdk.0,70595,108834,0,82886,87808,0
qd,kmdk.0,70595,108834,0,87821,89573,0
qd,kmdk.0,70595,108834,0,89586,93091,0
qd,kmdk.0,70595,108834,0,93104,93596,0
qd,kmdk.0,70595,108834,0,93611,95366,0
qd,kmdk.0,70595,108834,0,95381,98927,0
qd,kmdk.0,70595,108834,0,98941,100084,0
qd,kmdk.0,70595,108834,0,100098,102208,0
qd,kmdk.0,70595,108834,0,102222,102885,0
qd,kmdk.0,70595,108834,0,102900,103371,0
qd,kmdk.0,70595,108834,0,103384,105141,0
qd,kmdk.0,70595,108834,0,105154,106220,0
qd,kmdk.0,70595,108834,0,106233,108380,0
qd,kmdk.0,70595,108834,0,108394,108834,0
