corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,sjpt.0,stenotypistin,1,
qd,sjpt.0,ein_arbeiter_5,20,
qd,sjpt.0,ein_italienischer_arbeiter,35,
qd,sjpt.0,eine_frau,29,
qd,sjpt.0,sheriff,47,
qd,sjpt.0,frau_johnson,8,
qd,sjpt.0,ein_arbeiter_12,34,
qd,sjpt.0,sekretär,30,
qd,sjpt.0,hendry,45,
qd,sjpt.0,viele,40,
qd,sjpt.0,vanzetti,7,
qd,sjpt.0,mcanarney,13,
qd,sjpt.0,ein_dritter_arbeiter,28,
qd,sjpt.0,geistlicher,46,
qd,sjpt.0,eine_stimme,42,
qd,sjpt.0,beffel,17,
qd,sjpt.0,frau_bernkopf,19,
qd,sjpt.0,levangie,10,
qd,sjpt.0,sträfling,24,
qd,sjpt.0,fuller,31,
qd,sjpt.0,ein_richter,43,
qd,sjpt.0,johnson,9,
qd,sjpt.0,kommissar,3,
qd,sjpt.0,sibley,16,
qd,sjpt.0,thompson,11,
qd,sjpt.0,musmanno,23,
qd,sjpt.0,ein_polizist,21,
qd,sjpt.0,ein_lakai,32,
qd,sjpt.0,direktor,39,
qd,sjpt.0,ein_beamter,44,
qd,sjpt.0,rosa,6,
qd,sjpt.0,die_campbell,14,
qd,sjpt.0,sacco,5,
qd,sjpt.0,madeiros,25,
qd,sjpt.0,katzmann,0,
qd,sjpt.0,luigia,33,
qd,sjpt.0,ein_anderer_arbeiter,27,
qd,sjpt.0,ein_arzt,48,
qd,sjpt.0,ein_polizeikommissar,2,
qd,sjpt.0,ein_arbeiter_9,26,
qd,sjpt.0,moore,12,
qd,sjpt.0,vorsitzender,22,
qd,sjpt.0,amerikanischer_arbeiter,36,
qd,sjpt.0,thayer,4,
qd,sjpt.0,frau,41,
qd,sjpt.0,aufseher,38,
qd,sjpt.0,die_andrews,15,
qd,sjpt.0,arbeiter,37,
qd,sjpt.0,ein_journalist,18,
