corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,pgp7.0,866,38000,0,880,3287,0
qd,pgp7.0,866,38000,0,3302,6379,0
qd,pgp7.0,866,38000,0,6393,6871,0
qd,pgp7.0,866,38000,0,6884,8113,0
qd,pgp7.0,866,38000,0,8127,8895,0
qd,pgp7.0,866,38000,0,8908,13986,0
qd,pgp7.0,866,38000,0,14000,15812,0
qd,pgp7.0,866,38000,0,15826,16629,0
qd,pgp7.0,866,38000,0,16643,21025,0
qd,pgp7.0,866,38000,0,21038,22410,0
qd,pgp7.0,866,38000,0,22423,23283,0
qd,pgp7.0,866,38000,0,23296,24939,0
qd,pgp7.0,866,38000,0,24952,28173,0
qd,pgp7.0,866,38000,0,28187,32073,0
qd,pgp7.0,866,38000,0,32086,38000,0
qd,pgp7.0,38015,82037,0,38029,40625,0
qd,pgp7.0,38015,82037,0,40638,42713,0
qd,pgp7.0,38015,82037,0,42726,44971,0
qd,pgp7.0,38015,82037,0,44984,47192,0
qd,pgp7.0,38015,82037,0,47205,49935,0
qd,pgp7.0,38015,82037,0,49949,51770,0
qd,pgp7.0,38015,82037,0,51783,54077,0
qd,pgp7.0,38015,82037,0,54090,59109,0
qd,pgp7.0,38015,82037,0,59123,60571,0
qd,pgp7.0,38015,82037,0,60584,62527,0
qd,pgp7.0,38015,82037,0,62540,68456,0
qd,pgp7.0,38015,82037,0,68471,82037,0
qd,pgp7.0,82052,112680,0,82066,83231,0
qd,pgp7.0,82052,112680,0,83245,84762,0
qd,pgp7.0,82052,112680,0,84775,87562,0
qd,pgp7.0,82052,112680,0,87576,93190,0
qd,pgp7.0,82052,112680,0,93203,94830,0
qd,pgp7.0,82052,112680,0,94843,95322,0
qd,pgp7.0,82052,112680,0,95336,97380,0
qd,pgp7.0,82052,112680,0,97394,98220,0
qd,pgp7.0,82052,112680,0,98234,99985,0
qd,pgp7.0,82052,112680,0,99999,101674,0
qd,pgp7.0,82052,112680,0,101687,108547,0
qd,pgp7.0,82052,112680,0,108560,109189,0
qd,pgp7.0,82052,112680,0,109202,110417,0
qd,pgp7.0,82052,112680,0,110431,112680,0
