corpus,drama,figure_surface,figure_id,Gender,Age
qd,qd6w.0,HELENE,helene,,
qd,qd6w.0,ALTENWYL,altenwyl,,
qd,qd6w.0,STANI,stani,,
qd,qd6w.0,NANNI,nanni,,
qd,qd6w.0,ANTOINETTE,antoinette,,
qd,qd6w.0,HUBERTA,huberta,,
qd,qd6w.0,HECHINGEN,hechingen,,
qd,qd6w.0,HAND KARL,karl_hans,,
qd,qd6w.0,EDINE,edine,,
qd,qd6w.0,LUKAS,lukas,,
qd,qd6w.0,VINZENZ,vinzenz,,
qd,qd6w.0,DER BERÜHMTE MANN,der_berühmte_mann,,
qd,qd6w.0,KAMMERDIENER,kammerdiener,,
qd,qd6w.0,AGATHE,agathe,,
qd,qd6w.0,NEUGEBAUER,neugebauer,,
qd,qd6w.0,NEUHOFF,neuhoff,,
qd,qd6w.0,CRESCENCE,crescence,,
qd,qd6w.0,DIENER,diener,,
