corpus,drama,figure_surface,figure_id,Gender,Age
qd,sj68.0,KÖNIGIN,königin,,
qd,sj68.0,SULAMITH,sulamith,,
qd,sj68.0,FRAUENCHOR,chor_der_frauen,,
qd,sj68.0,ASTAROTH,astaroth,,
qd,sj68.0,TEMPELWÄCHTER,tempelwächter,,
qd,sj68.0,CHOR DER SÄNGER,chor_der_sänger,,
qd,sj68.0,LEVITEN,leviten,,
qd,sj68.0,SALOMON,salomon,,
qd,sj68.0,EINZELNE STIMMEN AUS DEM VOLKE,einzelne_stimmen_aus_dem_volke,,
qd,sj68.0,CHOR DER MÄDCHEN,chor_der_mädchen,,
qd,sj68.0,GANZER CHOR,ganzer_chor,,
qd,sj68.0,CHOR DES VOLKES,chor_des_volkes,,
qd,sj68.0,HOHEPRIESTER,hohepriester,,
qd,sj68.0,CHOR DER PRIESTER,priester,,
qd,sj68.0,ASSAD,assad,,
