corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,w407.0,554,36262,0,568,2185,0
qd,w407.0,554,36262,0,2198,6280,0
qd,w407.0,554,36262,0,6294,11165,0
qd,w407.0,554,36262,0,11178,15004,0
qd,w407.0,554,36262,0,15017,18564,0
qd,w407.0,554,36262,0,18578,19929,0
qd,w407.0,554,36262,0,19942,23201,0
qd,w407.0,554,36262,0,23214,25083,0
qd,w407.0,554,36262,0,25097,31550,0
qd,w407.0,554,36262,0,31563,33190,0
qd,w407.0,554,36262,0,33204,36262,0
qd,w407.0,36277,68328,0,36291,37193,0
qd,w407.0,36277,68328,0,37207,38459,0
qd,w407.0,36277,68328,0,38473,39988,0
qd,w407.0,36277,68328,0,40001,40558,0
qd,w407.0,36277,68328,0,40571,41567,0
qd,w407.0,36277,68328,0,41580,42562,0
qd,w407.0,36277,68328,0,42575,50863,0
qd,w407.0,36277,68328,0,50876,52439,0
qd,w407.0,36277,68328,0,52452,61168,0
qd,w407.0,36277,68328,0,61181,62023,0
qd,w407.0,36277,68328,0,62037,67117,0
qd,w407.0,36277,68328,0,67130,68328,0
qd,w407.0,68343,110283,0,68357,71109,0
qd,w407.0,68343,110283,0,71122,72205,0
qd,w407.0,68343,110283,0,72218,74915,0
qd,w407.0,68343,110283,0,74928,78186,0
qd,w407.0,68343,110283,0,78199,78788,0
qd,w407.0,68343,110283,0,78802,83497,0
qd,w407.0,68343,110283,0,83510,87119,0
qd,w407.0,68343,110283,0,87132,87649,0
qd,w407.0,68343,110283,0,87662,90919,0
qd,w407.0,68343,110283,0,90932,91667,0
qd,w407.0,68343,110283,0,91680,92693,0
qd,w407.0,68343,110283,0,92707,94687,0
qd,w407.0,68343,110283,0,94700,94945,0
qd,w407.0,68343,110283,0,94958,104995,0
qd,w407.0,68343,110283,0,105009,109188,0
qd,w407.0,68343,110283,0,109202,109758,0
qd,w407.0,68343,110283,0,109771,110283,0
qd,w407.0,110298,143888,0,110312,111369,0
qd,w407.0,110298,143888,0,111382,114422,0
qd,w407.0,110298,143888,0,114435,116234,0
qd,w407.0,110298,143888,0,116247,116824,0
qd,w407.0,110298,143888,0,116838,121647,0
qd,w407.0,110298,143888,0,121660,122196,0
qd,w407.0,110298,143888,0,122209,124953,0
qd,w407.0,110298,143888,0,124966,128062,0
qd,w407.0,110298,143888,0,128075,128502,0
qd,w407.0,110298,143888,0,128515,133783,0
qd,w407.0,110298,143888,0,133796,135139,0
qd,w407.0,110298,143888,0,135152,141771,0
qd,w407.0,110298,143888,0,141784,143888,0
