corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,r13g.0,570,35893,0,584,20077,0
qd,r13g.0,570,35893,0,20090,28045,0
qd,r13g.0,570,35893,0,28058,35893,0
qd,r13g.0,35908,82974,0,35922,58463,0
qd,r13g.0,35908,82974,0,58477,82974,0
qd,r13g.0,82990,125361,0,83004,91121,0
qd,r13g.0,82990,125361,0,91134,106920,0
qd,r13g.0,82990,125361,0,106933,116704,0
qd,r13g.0,82990,125361,0,116717,125361,0
qd,r13g.0,125376,150304,0,125390,138807,0
qd,r13g.0,125376,150304,0,138821,146308,0
qd,r13g.0,125376,150304,0,146321,147176,0
qd,r13g.0,125376,150304,0,147189,150304,0
qd,r13g.0,150319,168904,0,150333,153936,0
qd,r13g.0,150319,168904,0,153949,163938,0
qd,r13g.0,150319,168904,0,163951,168904,0
