corpus,drama,figure_surface,figure_id,Gender,Age
qd,vn2c.0,DER ALTE SCHÄFER,der_alte_schäfer,,
qd,vn2c.0,ERSTER EDELMANN,erster_edelmann,,
qd,vn2c.0,EDELMANN,edelmann,,
qd,vn2c.0,ARCHIDAMUS,archidamus,,
qd,vn2c.0,ZWEITER EDELMANN,zweiter_edelmann,,
qd,vn2c.0,EMILIA,emilia,,
qd,vn2c.0,KNECHT 2,knecht_2,,
qd,vn2c.0,ERSTER HERR,erster_herr,,
qd,vn2c.0,LEONTES,leontes,,
qd,vn2c.0,POLYXENES,polyxenes,,
qd,vn2c.0,AUTOLYCUS,autolycus,,
qd,vn2c.0,BEAMTER,beamter,,
qd,vn2c.0,DRITTER EDELMANN,dritter_edelmann,,
qd,vn2c.0,ALLE,alle,,
qd,vn2c.0,DORCAS,dorcas,,
qd,vn2c.0,MAMILLIUS,mamillius,,
qd,vn2c.0,ZWEITE DAME,zweite_dame,,
qd,vn2c.0,DIENER 2,diener_2,,
qd,vn2c.0,PAULINA,paulina,,
qd,vn2c.0,HERMIONE,hermione,,
qd,vn2c.0,ERSTE DAME,erste_dame,,
qd,vn2c.0,DER JUNGE SCHÄFER,der_junge_schäfer,,
qd,vn2c.0,DION,dion,,
qd,vn2c.0,KERKERMEISTER,kerkermeister,,
qd,vn2c.0,KNECHT 1,knecht_1,,
qd,vn2c.0,MOPSA,mopsa,,
qd,vn2c.0,PERDITA,perdita,,
qd,vn2c.0,ZEIT,zeit,,
qd,vn2c.0,MATROSE,matrose,,
qd,vn2c.0,ANTIGONUS,antigonus,,
qd,vn2c.0,HOFHERR,hofherr,,
qd,vn2c.0,CLEOMENES,cleomenes,,
qd,vn2c.0,FLORIZEL,florizel,,
qd,vn2c.0,DIENER 1,diener_1,,
qd,vn2c.0,CAMILLO,camillo,,
