corpus,drama,figure_surface,figure_id,Gender,Age
qd,stqr.0,EMERENZIA,emerenzia,,
qd,stqr.0,ULTRA,ultra,,
qd,stqr.0,SCHABENFELLNER,schabenfellner,,
qd,stqr.0,WILLIBALD,willibald,,
qd,stqr.0,SIGMUND,sigmund,,
qd,stqr.0,FRAU KLÖPPL,frau_klöppl,,
qd,stqr.0,SPERLING,sperling,,
qd,stqr.0,BABETTE,babette,,
qd,stqr.0,CÄCILIE,cäcilie,,
qd,stqr.0,EIN BEDIENTER,ein_bedienter,,
qd,stqr.0,KELLNER,kellner,,
qd,stqr.0,FRAU PEMPERL,frau_pemperl,,
qd,stqr.0,KLAUS,klaus,,
qd,stqr.0,PEMPERL,pemperl,,
qd,stqr.0,FRAU SCHABENFELLNER,frau_schabenfellner,,
qd,stqr.0,NACHTWÄCHTER,nachtwächter,,
qd,stqr.0,KATHI,kathi,,
qd,stqr.0,DIE BÜRGER,die_bürger,,
qd,stqr.0,FRAU VON SCHNABELBEISS,frau_von_schnabelbeiss,,
qd,stqr.0,RUMMELPUFF,rummelpuff,,
qd,stqr.0,DIE KRÄHWINKLER,die_krähwinkler,,
qd,stqr.0,REAKZERL,reakzerl,,
qd,stqr.0,PFIFFSPITZ,pfiffspitz,,
qd,stqr.0,CHOR,chor,,
qd,stqr.0,BÜRGERMEISTER,bürgermeister,,
qd,stqr.0,ADELE,adele,,
qd,stqr.0,FRAU VON FRANKENFREI,frau_von_frankenfrei,,
qd,stqr.0,WALPURGA,walpurga,,
