corpus,drama,figure_surface,figure_id,Gender,Age
qd,pvxk.0,DER ALTE,der_alte,,
qd,pvxk.0,MONS,mons,,
qd,pvxk.0,MÉNSCHIKOF,ménschikof,,
qd,pvxk.0,PETER,peter,,
qd,pvxk.0,COSTA,costas_stimme,,
qd,pvxk.0,GORDON,gordon,,
qd,pvxk.0,VIELE,mehrere,,
qd,pvxk.0,DOLGORÚKI,dolgorúki,,
qd,pvxk.0,DIE ALTEN,die_alten,,
qd,pvxk.0,GLÉBOF,glébof,,
qd,pvxk.0,OFFIZIER,offizier,,
qd,pvxk.0,TOLSTOÍ,tolstoí,,
qd,pvxk.0,IWÁNUSCHKA,iwánuschka,,
qd,pvxk.0,KÍKIN,kíkin,,
qd,pvxk.0,SOLDAT,soldat,,
qd,pvxk.0,AWDÓTJA,awdótja,,
qd,pvxk.0,ABRÁM,abrám,,
qd,pvxk.0,ALEXÉJ,alexéj,,
qd,pvxk.0,KAMMERDIENER,kammerdiener,,
qd,pvxk.0,AFANÁSSJITSCH,afanássjitsch,,
qd,pvxk.0,AFRÓSSJA,afróssja,,
qd,pvxk.0,KATHARINA,katharina,,
