corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,vn2s.0,Macbeth,de,"Shakespeare, William",118613723,"Tieck, Dorothea",11737606X,0,0,0,0
