corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,t96s.0,christian,11,
qd,t96s.0,silberkern,27,
qd,t96s.0,christoph,18,
qd,t96s.0,linarius,1,
qd,t96s.0,echo,28,
qd,t96s.0,hänschen,16,
qd,t96s.0,sabine,8,
qd,t96s.0,salchen,10,
qd,t96s.0,andresel,17,
qd,t96s.0,victorinens_geist,22,
qd,t96s.0,august,4,
qd,t96s.0,lischen,3,
qd,t96s.0,sophie,5,
qd,t96s.0,wallburgas_geist,23,
qd,t96s.0,malchen,2,
qd,t96s.0,die_grossmutter,19,
qd,t96s.0,astragalus,0,
qd,t96s.0,rappelkopf,9,
qd,t96s.0,alpengeister,29,
qd,t96s.0,das_kind,13,
qd,t96s.0,der_hund,15,
qd,t96s.0,marthe,12,
qd,t96s.0,kutscher,6,
qd,t96s.0,habakuk,7,
qd,t96s.0,die_katze,14,
qd,t96s.0,alpanor,25,
qd,t96s.0,der_bub_unterm_bett,20,
qd,t96s.0,ein_alpengeist,26,
qd,t96s.0,dienstleute,30,
qd,t96s.0,franzel,21,
qd,t96s.0,emerentias_geist,24,
