corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,rdg3.0,eine_spinnerin,2,
qd,rdg3.0,boland,14,
qd,rdg3.0,karl,5,
qd,rdg3.0,jungfrauen,8,
qd,rdg3.0,frauen,4,
qd,rdg3.0,roland,6,
qd,rdg3.0,eginhard,3,
qd,rdg3.0,emma,1,
qd,rdg3.0,maragond,13,
qd,rdg3.0,brutamonte,11,
qd,rdg3.0,die_mauren,15,
qd,rdg3.0,männer,9,
qd,rdg3.0,die_ritter,10,
qd,rdg3.0,chor,0,
qd,rdg3.0,fierrabras,7,
qd,rdg3.0,florinda,12,
