corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,pk6x.0,sophie,1,
qd,pk6x.0,verschiedene,5,
qd,pk6x.0,eine_breite_stimme,6,
qd,pk6x.0,eine_arbeiterin,12,
qd,pk6x.0,alexander_könitz,16,
qd,pk6x.0,lieschen_bode,0,
qd,pk6x.0,eine_tiefe_bassstimme,3,
qd,pk6x.0,hedwig,17,
qd,pk6x.0,bernhard,9,
qd,pk6x.0,der_alte_vernier,13,
qd,pk6x.0,viele_stimmen,15,
qd,pk6x.0,der_hausdiener,14,
qd,pk6x.0,die_zuschneiderin,11,
qd,pk6x.0,eduard,8,
qd,pk6x.0,freudenberg,10,
qd,pk6x.0,hanna,2,
qd,pk6x.0,eine_singende_stimme,4,
qd,pk6x.0,konrad,7,
