corpus,drama,figure_surface,figure_id,Gender,Age
qd,k77x.0,EIN KIND,kind,,
qd,k77x.0,DIE MENGE,die_menge,,
qd,k77x.0,EIN DRITTER,ein_dritter,,
qd,k77x.0,PHILISTER,ein_philister,,
qd,k77x.0,DIE KINDER,kinder,,
qd,k77x.0,CLEON,cleon,,
qd,k77x.0,DIENEMANN,dienemann,,
qd,k77x.0,GEVATTERIN,gevatterin,,
qd,k77x.0,AHASVERUS,ahasverus,,
qd,k77x.0,EIN DIENER,diener,,
qd,k77x.0,DIE VERSAMMLUNG,die_versammlung,,
qd,k77x.0,PRINZESSIN,prinzessin,,
qd,k77x.0,BECKER,becker,,
qd,k77x.0,MARSCHAL,marschal,,
qd,k77x.0,PREDIGER,prediger,,
qd,k77x.0,EIN ANDERER MUSIKANT,ein_anderer_musikant,,
qd,k77x.0,KÜMMERMANN,kümmermann,,
qd,k77x.0,MEYER,meyer,,
qd,k77x.0,MUSIKANTEN,musikanten,,
qd,k77x.0,DIE HÄSCHER,die_häscher,,
qd,k77x.0,EIN ANDERER AUS DEM VOLKE,ein_anderer_aus_dem_volke,,
qd,k77x.0,ERSTER,hallore,,
qd,k77x.0,CARDENIO,cardenio,,
qd,k77x.0,LINDOR,lindor,,
qd,k77x.0,GAST,gast,,
qd,k77x.0,CHOR,chor,,
qd,k77x.0,DIE GESTALT,die_gestalt,,
qd,k77x.0,WEISSPRINZ,weissprinz,,
qd,k77x.0,HALLORENWEIBER,hallorenweiber,,
qd,k77x.0,PAMPHILIO,pamphilio,,
qd,k77x.0,VIREN,viren,,
qd,k77x.0,DER PREDIGER,der_prediger,,
qd,k77x.0,DIE JUNGFRAU,jungfrau,,
qd,k77x.0,ZUSCHAUER,zuschauer,,
qd,k77x.0,ZWEITER,zweiter,,
qd,k77x.0,MUSIKER,musiker,,
qd,k77x.0,EIN KÜMMELTÜRKE,kümmeltürke,,
qd,k77x.0,EINE ALTE FRAU,eine_alte_frau,,
qd,k77x.0,SUPPIUS,suppius,,
qd,k77x.0,ERSTER MUSIKANT,erster_musikant,,
qd,k77x.0,ANTON,anton,,
qd,k77x.0,HALLOREN,halloren,,
qd,k77x.0,EIN ANDRER,ein_andrer,,
qd,k77x.0,FRAU,frau,,
qd,k77x.0,EINER AUS DEM VOLKE,einer_aus_dem_volke,,
qd,k77x.0,DIE DICKE MAGD,dicke_magd,,
qd,k77x.0,EINER II.10,einer_ii10,,
qd,k77x.0,HEROLD,herold,,
qd,k77x.0,PFERDEPHILISTER,pferdephilister,,
qd,k77x.0,ALLE,alle_1.18,,
qd,k77x.0,WAISENHÄUSER,waisenhäuser,,
qd,k77x.0,MOHRENPRINZ,mohrenprinz,,
qd,k77x.0,MAGISTER,magister,,
qd,k77x.0,SCHMIDT,schmidt,,
qd,k77x.0,CELINDE,celinde,,
qd,k77x.0,STÜRMER,stürmer,,
qd,k77x.0,NATHANAEL,nathanael,,
qd,k77x.0,VIELE III.1,viele_iii1,,
qd,k77x.0,EINER III.14,einer_iii14,,
qd,k77x.0,EIN HÄSCHER,ein_häscher,,
qd,k77x.0,EINER,einer_1.18,,
qd,k77x.0,DORIS,doris,,
qd,k77x.0,OLYMPIE,olympie,,
qd,k77x.0,DER ANDERE KNABE,der_andere_knabe,,
qd,k77x.0,STUDENTEN,studenten,,
qd,k77x.0,NATHAN,nathan,,
qd,k77x.0,WAGNER,wagner,,
qd,k77x.0,BEDIENTE,bediente,,
qd,k77x.0,PRÄSES DER STUDENTEN,präses_der_studenten,,
qd,k77x.0,TYCHE,tyche,,
qd,k77x.0,EDELCHEN,edelchen,,
qd,k77x.0,VIELE III.14,viele_iii14,,
qd,k77x.0,EIN WAISENHÄUSER,ein_waisenhäuser,,
qd,k77x.0,HALLORENWEIB,hallorenweib,,
qd,k77x.0,LYSANDER,lysander,,
qd,k77x.0,VIELE,viele_1.18,,
