corpus,drama,figure_surface,figure_id,Gender,Age
qd,kmdk.0,CHRISTEL,christel,,
qd,kmdk.0,ELSE,else,,
qd,kmdk.0,HANNS,hanns,,
qd,kmdk.0,ALTE,alte,,
qd,kmdk.0,ZWEITES WEIB,zweites_weib,,
qd,kmdk.0,FRIEDEL,friedel,,
qd,kmdk.0,RUDOLPH,rudolph,,
qd,kmdk.0,ALLE,alle,,
qd,kmdk.0,HERZOG,herzog,,
qd,kmdk.0,HERRMANN,herrmann,,
qd,kmdk.0,DIE SCHMIEDE,die_schmiede,,
qd,kmdk.0,ALTGESELL,altgesell,,
qd,kmdk.0,ERSTER BAUER,erster_bauer,,
qd,kmdk.0,CHOR,chor,,
qd,kmdk.0,HERZOGIN,herzogin,,
qd,kmdk.0,ERSTES WEIB,erstes_weib,,
qd,kmdk.0,DÄMON,dämon,,
qd,kmdk.0,OHLES,ohles,,
qd,kmdk.0,MARTIN,martin,,
qd,kmdk.0,STEFFENS,steffens,,
qd,kmdk.0,GRAF,graf,,
qd,kmdk.0,GERTRUD,gertrud,,
qd,kmdk.0,DIE GESELLEN,gesellen,,
qd,kmdk.0,SUSE,suse,,
qd,kmdk.0,MEHRERE BAUERSLEUTE,mehrere_bauersleute,,
