corpus,drama,figure_surface,figure_id,Gender,Age
qd,mgfk.0,CHOR DER HOCHZEITSLEUTE,chor_der_hochzeitsleute,,
qd,mgfk.0,DIE JÄGER,die_jäger,,
qd,mgfk.0,STEPHAN,stephan,,
qd,mgfk.0,DIE BRAUTJUNGFERN,die_brautjungfern,,
qd,mgfk.0,SECHS ZWERGE,sechs_zwerge,,
qd,mgfk.0,ANNA,anna,,
qd,mgfk.0,KONRAD,konrad,,
qd,mgfk.0,KÖNIGIN,königin,,
qd,mgfk.0,NIKLAS,niklas,,
qd,mgfk.0,BAUERN,bauern,,
qd,mgfk.0,ERDGEISTER,geister,,
qd,mgfk.0,CHOR,chor,,
qd,mgfk.0,HEILING,heiling,,
qd,mgfk.0,EIN BURSCHE,ein_bursche,,
qd,mgfk.0,GERTRUD,gertrud,,
