corpus,drama,figure_surface,figure_id,Gender,Age
qd,kd4c.0,KOMMISSÄR,kommissär,,
qd,kd4c.0,STABERL,staberl,,
qd,kd4c.0,MEHRERE,mehrere,,
qd,kd4c.0,KARL,karl,,
qd,kd4c.0,FERDINAND,ferdinand,,
qd,kd4c.0,EIN DRITTER,ein_dritter,,
qd,kd4c.0,DIE WEIBER,die_weiber,,
qd,kd4c.0,MÜLLER,müller,,
qd,kd4c.0,EIN VIERTER BÜRGER,ein_vierter_bürger,,
qd,kd4c.0,KÄTHCHEN,käthchen,,
qd,kd4c.0,CHOR,chor,,
qd,kd4c.0,THERESE,therese,,
qd,kd4c.0,EIN BÜRGER,ein_bürger,,
qd,kd4c.0,REDLICH,redlich,,
qd,kd4c.0,ZWEITE BÜRGERIN,zweite_bürgerin,,
qd,kd4c.0,ERSTE BÜRGERIN,erste_bürgerin,,
qd,kd4c.0,TOLOYSKY,toloysky,,
qd,kd4c.0,HANS,hans,,
qd,kd4c.0,EIN ANDERER,ein_anderer,,
