corpus,drama,figure_surface,figure_id,Gender,Age
qd,mvqs.0,JEROPKIN,jeropkin,,
qd,mvqs.0,BALAKYREW,balakyrew,,
qd,mvqs.0,APRAXIN,apraxin,,
qd,mvqs.0,TRUBETZKOJ,trubetzkoj,,
qd,mvqs.0,KURAKIN,kurakin,,
qd,mvqs.0,KNRAKIN,knrakin,,
qd,mvqs.0,PUSCHKIN,puschkin,,
qd,mvqs.0,BIRON,biron,,
qd,mvqs.0,MARIA,maria,,
qd,mvqs.0,PEDRILLO,pedrillo,,
qd,mvqs.0,EIN LAKAI,ein_lakai,,
qd,mvqs.0,LÖWENWOLDE,löwenwolde,,
qd,mvqs.0,LA COSTA,la_costa,,
qd,mvqs.0,EICHLER,eichler,,
qd,mvqs.0,ZWEI ZEREMONIENMEISTER,zwei_zeremonienmeister,,
qd,mvqs.0,VIELE STIMMEN,die_andern,,
qd,mvqs.0,CHRUSCHTSCHOW,chruschtschow,,
qd,mvqs.0,WOLINSKI,wolinski,,
qd,mvqs.0,ANATOL,anatol_galizyn,,
qd,mvqs.0,STALLMEISTER,stallmeister,,
qd,mvqs.0,DIE NARREN,die_narren,,
qd,mvqs.0,OSTERMANN,ostermann,,
qd,mvqs.0,EIN RUSSISCHER OFFIZIER,ein_russischer_offizier,,
qd,mvqs.0,ANNA,anna,,
