corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,jn65.0,474,54798,0,488,1507,0
qd,jn65.0,474,54798,0,1522,16393,0
qd,jn65.0,474,54798,0,16407,17882,0
qd,jn65.0,474,54798,0,17896,24911,0
qd,jn65.0,474,54798,0,24925,26553,0
qd,jn65.0,474,54798,0,26568,29972,0
qd,jn65.0,474,54798,0,29986,33652,0
qd,jn65.0,474,54798,0,33665,39222,0
qd,jn65.0,474,54798,0,39235,47853,0
qd,jn65.0,474,54798,0,47867,54798,0
qd,jn65.0,54813,111165,0,54827,58242,0
qd,jn65.0,54813,111165,0,58255,61264,0
qd,jn65.0,54813,111165,0,61277,80030,0
qd,jn65.0,54813,111165,0,80044,86640,0
qd,jn65.0,54813,111165,0,86654,87173,0
qd,jn65.0,54813,111165,0,87186,93239,0
qd,jn65.0,54813,111165,0,93252,94590,0
qd,jn65.0,54813,111165,0,94603,103428,0
qd,jn65.0,54813,111165,0,103442,107014,0
qd,jn65.0,54813,111165,0,107027,111165,0
qd,jn65.0,111181,136139,0,111195,114389,0
qd,jn65.0,111181,136139,0,114402,123111,0
qd,jn65.0,111181,136139,0,123124,124687,0
qd,jn65.0,111181,136139,0,124700,126392,0
qd,jn65.0,111181,136139,0,126406,134249,0
qd,jn65.0,111181,136139,0,134262,136139,0
