corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,k1fb.0,280,94198,0,280,39990,0
qd,k1fb.0,280,94198,0,40005,50681,0
qd,k1fb.0,280,94198,0,50695,71821,0
qd,k1fb.0,280,94198,0,71836,82424,0
