corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,rkq6.0,287,33814,0,301,2834,0
qd,rkq6.0,287,33814,0,2848,9054,0
qd,rkq6.0,287,33814,0,9068,16133,0
qd,rkq6.0,287,33814,0,16147,21183,0
qd,rkq6.0,287,33814,0,21197,25675,0
qd,rkq6.0,287,33814,0,25689,29778,0
qd,rkq6.0,287,33814,0,29792,33814,0
qd,rkq6.0,33830,60306,0,33844,34192,0
qd,rkq6.0,33830,60306,0,34205,40189,0
qd,rkq6.0,33830,60306,0,40203,41140,0
qd,rkq6.0,33830,60306,0,41153,43871,0
qd,rkq6.0,33830,60306,0,43885,54859,0
qd,rkq6.0,33830,60306,0,54872,59102,0
qd,rkq6.0,33830,60306,0,59116,60306,0
qd,rkq6.0,60322,84750,0,60336,64005,0
qd,rkq6.0,60322,84750,0,64019,65629,0
qd,rkq6.0,60322,84750,0,65643,66664,0
qd,rkq6.0,60322,84750,0,66677,72030,0
qd,rkq6.0,60322,84750,0,72044,73229,0
qd,rkq6.0,60322,84750,0,73242,75251,0
qd,rkq6.0,60322,84750,0,75264,76754,0
qd,rkq6.0,60322,84750,0,76767,80463,0
qd,rkq6.0,60322,84750,0,80476,84750,0
