corpus,drama,figure_surface,figure_id,Gender,Age
qd,pkjc.0,EIN SCHÜLER,der_schüler,,
qd,pkjc.0,SAMUEL,samuel,,
qd,pkjc.0,FRAU NELKEN,frau_nelken,,
qd,pkjc.0,DER ALTE NELKEN,der_alte_nelke,,
