corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,sj6f.0,372,29981,0,386,4303,0
qd,sj6f.0,372,29981,0,4316,6041,0
qd,sj6f.0,372,29981,0,6054,8368,0
qd,sj6f.0,372,29981,0,8381,14649,0
qd,sj6f.0,372,29981,0,14663,21100,0
qd,sj6f.0,372,29981,0,21113,24056,0
qd,sj6f.0,372,29981,0,24070,29981,0
qd,sj6f.0,29996,61578,0,30010,36096,0
qd,sj6f.0,29996,61578,0,36110,38966,0
qd,sj6f.0,29996,61578,0,38979,43909,0
qd,sj6f.0,29996,61578,0,43922,48471,0
qd,sj6f.0,29996,61578,0,48484,50120,0
qd,sj6f.0,29996,61578,0,50133,58760,0
qd,sj6f.0,29996,61578,0,58774,61578,0
