corpus,drama,figure_surface,figure_id,Gender,Age
qd,v401.0,GREIS,greis,,
qd,v401.0,ESTRELLA,estrella,,
qd,v401.0,ALFONSO,alfonso,,
qd,v401.0,CHOR DES GEFOLGES,chor_des_gefolges,,
qd,v401.0,GUISTO,guisto,,
qd,v401.0,VOLK,chor_des_volkes,,
qd,v401.0,CHOR DER MÄDCHEN,chor_der_mädchen,,
qd,v401.0,JÄGERCHOR,jägerchor,,
qd,v401.0,MAUREGATO,mauregato,,
qd,v401.0,CHOR DER FRAUEN,chor_der_frauen,,
qd,v401.0,CHOR DER MÄNNER,chor_der_männer,,
qd,v401.0,Chor der Krieger,chor_der_krieger,,
qd,v401.0,Chor des hofstaates,hofstaat,,
qd,v401.0,ALLGEMEINER CHOR,chor,,
qd,v401.0,ADOLFO,adolfo,,
qd,v401.0,EDWIGA,edwiga,,
qd,v401.0,ERSTER CHOR,erster_chor,,
qd,v401.0,CHOR DER LANDLEUTE,chor_der_landleute,,
qd,v401.0,TROILA,troila,,
qd,v401.0,ZWEITER CHOR,zweiter_chor,,
qd,v401.0,DIE BEGLEITER,die_begleiter,,
