corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,x4vp.0,330,25227,0,344,6283,0
qd,x4vp.0,330,25227,0,6296,10357,0
qd,x4vp.0,330,25227,0,10371,15006,0
qd,x4vp.0,330,25227,0,15020,24518,0
qd,x4vp.0,330,25227,0,24532,25227,0
qd,x4vp.0,25243,55719,0,25257,28980,0
qd,x4vp.0,25243,55719,0,28994,32323,0
qd,x4vp.0,25243,55719,0,32337,32938,0
qd,x4vp.0,25243,55719,0,32951,42508,0
qd,x4vp.0,25243,55719,0,42521,48904,0
qd,x4vp.0,25243,55719,0,48918,55719,0
qd,x4vp.0,55735,84319,0,55749,59254,0
qd,x4vp.0,55735,84319,0,59268,64103,0
qd,x4vp.0,55735,84319,0,64117,69128,0
qd,x4vp.0,55735,84319,0,69141,71453,0
qd,x4vp.0,55735,84319,0,71467,74123,0
qd,x4vp.0,55735,84319,0,74136,77809,0
qd,x4vp.0,55735,84319,0,77823,84319,0
qd,x4vp.0,84335,108000,0,84349,87775,0
qd,x4vp.0,84335,108000,0,87788,100964,0
qd,x4vp.0,84335,108000,0,100977,101859,0
qd,x4vp.0,84335,108000,0,101872,103963,0
qd,x4vp.0,84335,108000,0,103976,108000,0
