corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,k936.0,Faust,de,"Avenarius, Ferdinand",118651218,,,0,1919,0,0
