corpus,drama,figure_surface,figure_id,Gender,Age
qd,tn4k.0,SEEHANSELE,seehansele,,
qd,tn4k.0,PFARRER,pfarrer,,
qd,tn4k.0,HIES,hies,,
qd,tn4k.0,FRAU SPECHT,frau_specht,,
qd,tn4k.0,HULDA,hulda,,
qd,tn4k.0,LORENZ,lorenz,,
qd,tn4k.0,FRÄULEIN SCHAITZACH,fräulein_schaitzach,,
qd,tn4k.0,DIE DREI CHORISTINNEN,die_choristinnen,,
qd,tn4k.0,WALLY,wally,,
qd,tn4k.0,FLORA,flora,,
qd,tn4k.0,AMTSRICHTER,amtsrichter,,
qd,tn4k.0,KNACKBERGER,knackberger,,
qd,tn4k.0,BECK,beck,,
qd,tn4k.0,POSTHALTERIN,posthalterin,,
qd,tn4k.0,MOHRENWIRT,mohrenwirt,,
qd,tn4k.0,FOITENLEITNER,foitenleitner,,
qd,tn4k.0,BURGL,burgl,,
qd,tn4k.0,MUTZENBAUER,mutzenbauer,,
qd,tn4k.0,MINNA,minna,,
qd,tn4k.0,SEPPL,seppl,,
qd,tn4k.0,FRAU WANNINGER,frau_wanninger,,
qd,tn4k.0,BERNHUBER,bernhuber,,
qd,tn4k.0,GENDARM,gendarm,,
qd,tn4k.0,WEHRMÜLLERIN,wehrmüllerin,,
qd,tn4k.0,DIE ZUHÖRER,die_zuhörer,,
qd,tn4k.0,ROSL,rosl,,
qd,tn4k.0,GÖTZENSPERGER,götzensperger,,
qd,tn4k.0,RETTINGER,rettinger,,
qd,tn4k.0,NUSSER,nusser,,
qd,tn4k.0,KEDERBAUER,kederbauer,,
qd,tn4k.0,POSTHALTER,posthalter,,
