corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,x8mw.0,609,28291,0,623,3950,0
qd,x8mw.0,609,28291,0,3963,6351,0
qd,x8mw.0,609,28291,0,6364,9106,0
qd,x8mw.0,609,28291,0,9120,14233,0
qd,x8mw.0,609,28291,0,14247,17127,0
qd,x8mw.0,609,28291,0,17141,28291,0
qd,x8mw.0,28306,62499,0,28320,31597,0
qd,x8mw.0,28306,62499,0,31611,36365,0
qd,x8mw.0,28306,62499,0,36379,38763,0
qd,x8mw.0,28306,62499,0,38776,43811,0
qd,x8mw.0,28306,62499,0,43825,47060,0
qd,x8mw.0,28306,62499,0,47074,51599,0
qd,x8mw.0,28306,62499,0,51613,62499,0
qd,x8mw.0,62514,92019,0,62528,65827,0
qd,x8mw.0,62514,92019,0,65841,68133,0
qd,x8mw.0,62514,92019,0,68146,69863,0
qd,x8mw.0,62514,92019,0,69877,73140,0
qd,x8mw.0,62514,92019,0,73154,78463,0
qd,x8mw.0,62514,92019,0,78476,92019,0
qd,x8mw.0,92034,115314,0,92048,95019,0
qd,x8mw.0,92034,115314,0,95032,98418,0
qd,x8mw.0,92034,115314,0,98431,101328,0
qd,x8mw.0,92034,115314,0,101342,103909,0
qd,x8mw.0,92034,115314,0,103923,107807,0
qd,x8mw.0,92034,115314,0,107821,112509,0
qd,x8mw.0,92034,115314,0,112522,115314,0
qd,x8mw.0,115329,137358,0,115343,118417,0
qd,x8mw.0,115329,137358,0,118430,121612,0
qd,x8mw.0,115329,137358,0,121626,123322,0
qd,x8mw.0,115329,137358,0,123335,128661,0
qd,x8mw.0,115329,137358,0,128675,135591,0
qd,x8mw.0,115329,137358,0,135605,137358,0
