corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qdqn.0,kind,20,
qd,qdqn.0,das_eine_mädchen,4,
qd,qdqn.0,der_alte_fischer,6,
qd,qdqn.0,grossmutter,19,
qd,qdqn.0,knecht,24,
qd,qdqn.0,erste_magd,22,
qd,qdqn.0,königin,14,
qd,qdqn.0,anna,18,
qd,qdqn.0,dahlsjö,16,
qd,qdqn.0,der_fischer,0,
qd,qdqn.0,kathrine,9,
qd,qdqn.0,die_gäste,25,
qd,qdqn.0,des_fischers_frau,1,
qd,qdqn.0,regine,12,
qd,qdqn.0,portugieser,8,
qd,qdqn.0,torbern,13,
qd,qdqn.0,die_bergleute,26,
qd,qdqn.0,klaus,11,
qd,qdqn.0,des_fischers_sohn,15,
qd,qdqn.0,frau_jensen,2,
qd,qdqn.0,ilsebill,3,
qd,qdqn.0,stimme_der_zweiten,5,
qd,qdqn.0,christian,17,
qd,qdqn.0,handwerksbursch,21,
qd,qdqn.0,peter,7,
qd,qdqn.0,zweite_magd,23,
qd,qdqn.0,elis,10,
