corpus,drama,figure_surface,figure_id,Gender,Age
qd,qdcq.0,DER EINÄUGIGE,der_einäugige,,
qd,qdcq.0,STIMMEN,stimmen,,
qd,qdcq.0,DRITTER,dritter,,
qd,qdcq.0,DIE AMME,die_amme,,
qd,qdcq.0,DIE KAISERIN,die_kaiserin,,
qd,qdcq.0,DES FALKEN STIMME,des_falken_stimme,,
qd,qdcq.0,UNIRDISCHE STIMMEN,unirdische_stimmen,,
qd,qdcq.0,DER EINARMIGE,der_einarmige,,
qd,qdcq.0,DIENERINNEN,dienerinnen,,
qd,qdcq.0,FÜNF KINDERSTIMMEN,die_kinderstimmen,,
qd,qdcq.0,DIE FÄRBERIN,die_färberin,,
qd,qdcq.0,DIE GLEICHE STIMME,die_gleiche_stimme,,
qd,qdcq.0,DER JÜNGLING,der_jüngling,,
qd,qdcq.0,ZWEITER,zweiter,,
qd,qdcq.0,DIENENDE GEISTER,dienende_geister,,
qd,qdcq.0,DIE STIMMEN DER WÄCHTER,die_stimmen_der_wächter,,
qd,qdcq.0,DER BUCKLIGE,der_bucklige,,
qd,qdcq.0,DIE BRÜDER,die_brüder,,
qd,qdcq.0,BARAKS STIMME,baraks_stimme,,
qd,qdcq.0,DIE UNGEBORENEN,die_ungeborenen,,
qd,qdcq.0,DIE BETTELKINDER,die_bettelkinder,,
qd,qdcq.0,DIE STIMMEN DER FÄRBERSLEUTE,die_stimmen_der_färbersleute,,
qd,qdcq.0,DER BOTE,der_bote,,
qd,qdcq.0,DIE FREMDEN KINDER,die_fremden_kinder,,
qd,qdcq.0,ERSTER,erster,,
qd,qdcq.0,DIE MENSCHENSTIMMEN,die_menschenstimmen,,
qd,qdcq.0,DER KAISER,der_kaiser,,
qd,qdcq.0,DER FRAU STIMME,die_frau,,
qd,qdcq.0,STIMME VON OBEN,stimme_von_oben,,
qd,qdcq.0,DER CHOR,der_chor,,
