corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,x90s.0,Dies irae,de,"Wildgans, Anton",118632841,,,1918,1918,1919,0
