corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,pkj2.0,69,26046,0,347,1801,0
qd,pkj2.0,69,26046,0,1814,8378,0
qd,pkj2.0,69,26046,0,8392,9063,0
qd,pkj2.0,69,26046,0,9076,10234,0
qd,pkj2.0,69,26046,0,10248,16295,0
qd,pkj2.0,69,26046,0,16309,23913,0
qd,pkj2.0,69,26046,0,23927,26046,0
qd,pkj2.0,26061,55368,0,26466,27887,0
qd,pkj2.0,26061,55368,0,27901,33428,0
qd,pkj2.0,26061,55368,0,33442,39693,0
qd,pkj2.0,26061,55368,0,39706,41576,0
qd,pkj2.0,26061,55368,0,41590,43213,0
qd,pkj2.0,26061,55368,0,43226,47112,0
qd,pkj2.0,26061,55368,0,47125,50439,0
qd,pkj2.0,26061,55368,0,50452,55368,0
qd,pkj2.0,55383,79908,0,55581,56266,0
qd,pkj2.0,55383,79908,0,56279,60383,0
qd,pkj2.0,55383,79908,0,60396,60656,0
qd,pkj2.0,55383,79908,0,60670,64684,0
qd,pkj2.0,55383,79908,0,64698,65090,0
qd,pkj2.0,55383,79908,0,65104,70078,0
qd,pkj2.0,55383,79908,0,70091,70383,0
qd,pkj2.0,55383,79908,0,70397,76154,0
qd,pkj2.0,55383,79908,0,76167,77421,0
qd,pkj2.0,55383,79908,0,77435,79908,0
qd,pkj2.0,79923,103530,0,80215,103530,0
qd,pkj2.0,103545,128646,0,103723,107455,0
qd,pkj2.0,103545,128646,0,107468,110855,0
qd,pkj2.0,103545,128646,0,110868,112831,0
qd,pkj2.0,103545,128646,0,112844,117280,0
qd,pkj2.0,103545,128646,0,117293,118719,0
qd,pkj2.0,103545,128646,0,118732,121441,0
qd,pkj2.0,103545,128646,0,121455,123516,0
qd,pkj2.0,103545,128646,0,123530,125083,0
qd,pkj2.0,103545,128646,0,125096,128646,0
