corpus,drama,figure_surface,figure_id,Gender,Age
qd,r121.0,CHORALARTIGER GESANG,choralartiger_gesang,,
qd,r121.0,DER FREMDER,der_fremder,,
qd,r121.0,StTIMME 5.7,stimme_5.7,,
qd,r121.0,ANFÜHRER,anführer,,
qd,r121.0,ERSTE MASKE,erste_maske,,
qd,r121.0,DRITTE MASKE,dritte_maske,,
qd,r121.0,STUDENTENCHOR,studentenchor,,
qd,r121.0,DIE LEICHENTRÄGER,leichenträger,,
qd,r121.0,ERSTER LEICHENTRÄGER,erster_leichenträger,,
qd,r121.0,HELENE,helene,,
qd,r121.0,GERICHTSDIENER,gerichtsdiener,,
qd,r121.0,KÄTHE,käthe_allein,,
qd,r121.0,DIETHER,diether,,
qd,r121.0,FAUST,faust,,
qd,r121.0,ZWEITER LEICHENTRÄGER,zweiter_leichenträger,,
qd,r121.0,ZWEITER STUDENT,zweiter_student,,
qd,r121.0,WAGNER,wagner,,
qd,r121.0,ERSTER STUDENT,erster_student,,
qd,r121.0,DRITTER STUDENT,dritter_student,,
qd,r121.0,STUDENTEN,studenten,,
qd,r121.0,DUMPFE STIMME,dumpfe_stimme,,
qd,r121.0,ZWEITE MASKE,zweite_maske,,
