corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,v186.0,stoffel_knips,1,
qd,v186.0,der_zweite_türke,4,
qd,v186.0,der_sultan,11,
qd,v186.0,der_arzt,10,
qd,v186.0,frau_knips,2,
qd,v186.0,der_matrose,9,
qd,v186.0,die_dame,13,
qd,v186.0,der_schwarzrok,15,
qd,v186.0,das_mädel,7,
qd,v186.0,der_erste_türke,3,
qd,v186.0,hanswurst,0,
qd,v186.0,der_knabe,8,
qd,v186.0,zweiter_matrose,6,
qd,v186.0,der_sklav,12,
qd,v186.0,ein_alt_mütterchen,14,
qd,v186.0,der_soufleur,16,
qd,v186.0,erster_matrose,5,
