corpus,drama,figure_surface,figure_id,Gender,Age
qd,strp.0,BONBON,bonbon,,
qd,strp.0,CHRISTOPH,christoph,,
qd,strp.0,HERR VON WACHSWEICH,herr_von_wachsweich,,
qd,strp.0,WILM,wilm,,
qd,strp.0,NETTEL,nettel,,
qd,strp.0,SALERL,salerl,,
qd,strp.0,HERR VON STEINFELS,herr_von_steinfels,,
qd,strp.0,GOLDFUCHS,goldfuchs,,
qd,strp.0,ZECH,zech,,
qd,strp.0,CHOR,chor,,
qd,strp.0,RESI,resi,,
qd,strp.0,ASPIK,aspik,,
qd,strp.0,TRUMPF,trumpf,,
qd,strp.0,FRAU VON WACHSWEICH,frau_von_wachsweich,,
qd,strp.0,EMILIE,emilie,,
qd,strp.0,DER HERR,der_herr,,
qd,strp.0,GROB,grob,,
qd,strp.0,DIE BEDIENTEN,die_bedienten,,
qd,strp.0,ZWEITER WÄCHTER,zweiter_wächter,,
qd,strp.0,ZINS,zins,,
qd,strp.0,ANTON,anton,,
qd,strp.0,MERIDON,meridon,,
qd,strp.0,DAMIAN,damian,,
qd,strp.0,SEPPEL,seppel,,
qd,strp.0,CHOR DER GÄSTE,chor_der_gäste,,
qd,strp.0,JOHANN,johann,,
qd,strp.0,FRIEDRICH,friedrich,,
qd,strp.0,WERMUTH,wermuth,,
qd,strp.0,ZUWAG,zuwag,,
qd,strp.0,BEAMTER,beamter,,
qd,strp.0,SCHLUCKER,schlucker,,
qd,strp.0,FRANÇOIS,françois,,
qd,strp.0,SEPHERL,sepherl,,
qd,strp.0,PLUTZERKERN,plutzerkern,,
qd,strp.0,FANNY,fanny,,
qd,strp.0,ADOLF,adolf,,
qd,strp.0,DIE GESELLSCHAFT,die_gesellschaft,,
qd,strp.0,EINIGE HERREN,einige_herren,,
qd,strp.0,BEDIENTE,bediente,,
qd,strp.0,FRAU VON STEINFELS,frau_von_steinfels,,
qd,strp.0,EIN WÄCHTER,ein_wächter,,
