corpus,drama,figure_surface,figure_id,Gender,Age
qd,qkmw.0,HYAZINTH,hyazinthe,,
qd,qkmw.0,LEOPOLD,leopoldine,,
qd,qkmw.0,STOCK,stock,,
qd,qkmw.0,CHRISTOPH,christoph,,
qd,qkmw.0,JAKOB,jakob,,
qd,qkmw.0,BEDIENTER,bedienter,,
qd,qkmw.0,BAPTIST,baptist,,
qd,qkmw.0,ALLE BEDIENTE,bediente,,
qd,qkmw.0,FRIEDRICH,friedrich,,
qd,qkmw.0,WIENER,willner,,
qd,qkmw.0,BARONESSE,baronesse,,
qd,qkmw.0,GREIF,greif,,
qd,qkmw.0,LAUFER,laufer,,
qd,qkmw.0,BARDENRODE,bardenrode,,
qd,qkmw.0,DER ALTE BAUER,der_alte_bauer,,
qd,qkmw.0,LUDWIG,ludwig,,
qd,qkmw.0,FIGARO,figaro,,
