corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,11g5q.0,55,196188,0,55,1499,0
qd,11g5q.0,55,196188,0,1506,10274,0
qd,11g5q.0,55,196188,0,10283,15240,0
qd,11g5q.0,55,196188,0,15249,33588,0
qd,11g5q.0,55,196188,0,33596,48322,0
qd,11g5q.0,55,196188,0,48329,60724,0
qd,11g5q.0,55,196188,0,60732,82583,0
qd,11g5q.0,55,196188,0,82591,95598,0
qd,11g5q.0,55,196188,0,95605,108570,0
qd,11g5q.0,55,196188,0,108578,111711,0
qd,11g5q.0,55,196188,0,111718,117007,0
qd,11g5q.0,55,196188,0,117015,119654,0
qd,11g5q.0,55,196188,0,119661,127373,0
qd,11g5q.0,55,196188,0,127382,129614,0
qd,11g5q.0,55,196188,0,129622,136357,0
qd,11g5q.0,55,196188,0,136364,137362,0
qd,11g5q.0,55,196188,0,137369,143977,0
qd,11g5q.0,55,196188,0,143985,144823,0
qd,11g5q.0,55,196188,0,144828,150251,0
qd,11g5q.0,55,196188,0,150259,152117,0
qd,11g5q.0,55,196188,0,152125,153141,0
qd,11g5q.0,55,196188,0,153149,159412,0
qd,11g5q.0,55,196188,0,159419,161084,0
qd,11g5q.0,55,196188,0,161091,177822,0
qd,11g5q.0,55,196188,0,177830,184142,0
qd,11g5q.0,55,196188,0,184150,187496,0
qd,11g5q.0,55,196188,0,187504,187870,0
