corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,rfxf.0,350,27844,0,364,7244,0
qd,rfxf.0,350,27844,0,7257,10926,0
qd,rfxf.0,350,27844,0,10940,14089,0
qd,rfxf.0,350,27844,0,14103,17568,0
qd,rfxf.0,350,27844,0,17582,18983,0
qd,rfxf.0,350,27844,0,18997,24139,0
qd,rfxf.0,350,27844,0,24153,27844,0
qd,rfxf.0,27860,52878,0,27874,30025,0
qd,rfxf.0,27860,52878,0,30039,36767,0
qd,rfxf.0,27860,52878,0,36781,38195,0
qd,rfxf.0,27860,52878,0,38208,40221,0
qd,rfxf.0,27860,52878,0,40235,49344,0
qd,rfxf.0,27860,52878,0,49358,51590,0
qd,rfxf.0,27860,52878,0,51604,52878,0
qd,rfxf.0,52893,77511,0,52907,55607,0
qd,rfxf.0,52893,77511,0,55620,62344,0
qd,rfxf.0,52893,77511,0,62358,67780,0
qd,rfxf.0,52893,77511,0,67794,68837,0
qd,rfxf.0,52893,77511,0,68852,72865,0
qd,rfxf.0,52893,77511,0,72879,74371,0
qd,rfxf.0,52893,77511,0,74385,77511,0
qd,rfxf.0,77526,93826,0,77540,78867,0
qd,rfxf.0,77526,93826,0,78881,84159,0
qd,rfxf.0,77526,93826,0,84172,85881,0
qd,rfxf.0,77526,93826,0,85894,89957,0
qd,rfxf.0,77526,93826,0,89971,90865,0
qd,rfxf.0,77526,93826,0,90879,93826,0
qd,rfxf.0,93841,110233,0,93855,95172,0
qd,rfxf.0,93841,110233,0,95185,96629,0
qd,rfxf.0,93841,110233,0,96642,98155,0
qd,rfxf.0,93841,110233,0,98168,102896,0
qd,rfxf.0,93841,110233,0,102910,104767,0
qd,rfxf.0,93841,110233,0,104781,107293,0
qd,rfxf.0,93841,110233,0,107307,108474,0
qd,rfxf.0,93841,110233,0,108487,109366,0
qd,rfxf.0,93841,110233,0,109380,110233,0
