corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,mk3n.0,kriechel,1,
qd,mk3n.0,theodor,7,
qd,mk3n.0,aufrecht,0,
qd,mk3n.0,gensedarm,6,
qd,mk3n.0,censur,4,
qd,mk3n.0,polisëi,5,
qd,mk3n.0,hans,2,
qd,mk3n.0,beide_chöre,3,
