corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,sj6g.0,reich,3,
qd,sj6g.0,elfen,17,
qd,sj6g.0,anna,16,
qd,sj6g.0,stimmen_von_aussen,9,
qd,sj6g.0,zweiter_bürger,11,
qd,sj6g.0,frau_fluth,0,
qd,sj6g.0,falstaff,7,
qd,sj6g.0,kellner,8,
qd,sj6g.0,erster_bürger,10,
qd,sj6g.0,mehrere_bürger,12,
qd,sj6g.0,cajus,5,
qd,sj6g.0,vierter_bürger,14,
qd,sj6g.0,spärlich,4,
qd,sj6g.0,fluth,2,
qd,sj6g.0,frau_reich,1,
qd,sj6g.0,dritter_bürger,15,
qd,sj6g.0,fenton,6,
qd,sj6g.0,chor,13,
